T_OE_2_3
T_EO_2_26
T_NS_3_2
T_SN_26_2
T_OE_3_3
T_EO_3_26
T_NS_3_3
T_SN_26_3
T_OE_4_3
T_EO_4_26
T_NS_3_4
T_SN_26_4
T_OE_5_3
T_EO_5_26
T_NS_3_5
T_SN_26_5
T_OE_6_3
T_EO_6_26
T_NS_3_6
T_SN_26_6
T_OE_7_3
T_EO_7_26
T_NS_3_7
T_SN_26_7
T_OE_8_3
T_EO_8_26
T_NS_3_8
T_SN_26_8
T_OE_2_4
T_EO_2_25
T_NS_4_2
T_SN_25_2
T_OE_3_4
T_EO_3_25
T_NS_4_3
T_SN_25_3
T_OE_4_4
T_EO_4_25
T_NS_4_4
T_SN_25_4
T_OE_5_4
T_EO_5_25
T_NS_4_5
T_SN_25_5
T_OE_6_4
T_EO_6_25
T_NS_4_6
T_SN_25_6
T_OE_7_4
T_EO_7_25
T_NS_4_7
T_SN_25_7
T_OE_8_4
T_EO_8_25
T_NS_4_8
T_SN_25_8
T_OE_2_5
T_EO_2_24
T_NS_5_2
T_SN_24_2
T_OE_3_5
T_EO_3_24
T_NS_5_3
T_SN_24_3
T_OE_4_5
T_EO_4_24
T_NS_5_4
T_SN_24_4
T_OE_5_5
T_EO_5_24
T_NS_5_5
T_SN_24_5
T_OE_6_5
T_EO_6_24
T_NS_5_6
T_SN_24_6
T_OE_7_5
T_EO_7_24
T_NS_5_7
T_SN_24_7
T_OE_8_5
T_EO_8_24
T_NS_5_8
T_SN_24_8
T_OE_2_6
T_EO_2_23
T_NS_6_2
T_SN_23_2
T_OE_3_6
T_EO_3_23
T_NS_6_3
T_SN_23_3
T_OE_4_6
T_EO_4_23
T_NS_6_4
T_SN_23_4
T_OE_5_6
T_EO_5_23
T_NS_6_5
T_SN_23_5
T_OE_6_6
T_EO_6_23
T_NS_6_6
T_SN_23_6
T_OE_7_6
T_EO_7_23
T_NS_6_7
T_SN_23_7
T_OE_8_6
T_EO_8_23
T_NS_6_8
T_SN_23_8
T_OE_2_7
T_EO_2_22
T_NS_7_2
T_SN_22_2
T_OE_3_7
T_EO_3_22
T_NS_7_3
T_SN_22_3
T_OE_4_7
T_EO_4_22
T_NS_7_4
T_SN_22_4
T_OE_5_7
T_EO_5_22
T_NS_7_5
T_SN_22_5
T_OE_6_7
T_EO_6_22
T_NS_7_6
T_SN_22_6
T_OE_7_7
T_EO_7_22
T_NS_7_7
T_SN_22_7
T_OE_8_7
T_EO_8_22
T_NS_7_8
T_SN_22_8
T_OE_2_8
T_EO_2_21
T_NS_8_2
T_SN_21_2
T_OE_3_8
T_EO_3_21
T_NS_8_3
T_SN_21_3
T_OE_4_8
T_EO_4_21
T_NS_8_4
T_SN_21_4
T_OE_5_8
T_EO_5_21
T_NS_8_5
T_SN_21_5
T_OE_6_8
T_EO_6_21
T_NS_8_6
T_SN_21_6
T_OE_7_8
T_EO_7_21
T_NS_8_7
T_SN_21_7
T_OE_8_8
T_EO_8_21
T_NS_8_8
T_SN_21_8
T_OE_2_10
