time,veh,activation
2340,8594,1
2340,8709,1
2340,8941,1
2340,9025,1
2340,9070,1
2340,9101,1
2340,9131,1
2340,9198,1
2340,9254,1
2340,9303,1
2340,9420,1
2340,9636,1
2340,9647,1
2340,9657,1
2340,9763,1
2340,9817,1
2340,9947,1
2340,9964,1
2340,9993,1
2340,10003,1
2340,10006,1
2340,10010,1
2340,10045,1
2340,10112,1
2340,10146,1
2340,10205,1
2340,10223,1
2340,10272,1
2340,10287,1
2340,10308,1
2340,10332,1
2340,10398,1
2340,10445,1
2340,10464,1
2340,10456,1
2340,10551,1
2340,10570,1
2340,10663,1
2340,10763,1
2340,10764,1
2340,10776,1
2340,10780,1
2340,10852,1
2340,10920,1
2340,10928,1
2340,10938,1
2340,10959,1
2341,10999,1
2342,11007,1
2345,11029,1
2346,11031,1
2361,11095,1
2369,11130,1
2371,11141,1
2371,11143,1
2373,11147,1
2375,11155,1
2378,11166,1
2385,11204,1
2386,11206,1
2390,11219,1
2391,11229,1
2398,11267,1
2402,11286,1
2405,11307,1
2425,11380,1
2427,11386,1
2430,11400,1
2437,11432,1
2439,11443,1
2439,11444,1
2440,11451,1
2451,11504,1
2480,11636,1
2481,11640,1
2484,11654,1
2489,11682,1
2490,11689,1
2497,11727,1
2498,11737,1
2504,11762,1
2509,11789,1
2514,11809,1
2519,11835,1
2520,7347,1
2520,8216,1
2520,8790,1
2520,9125,1
2520,9232,1
2520,9264,1
2520,9334,1
2520,9475,1
2520,9521,1
2520,9593,1
2520,9602,1
2520,9699,1
2520,9936,1
2520,9944,1
2520,9980,1
2520,10011,1
2520,10023,1
2520,10102,1
2520,10114,1
2520,10172,1
2520,10206,1
2520,10317,1
2520,10428,1
2520,10484,1
2520,10503,1
2520,10551,1
2520,10577,1
2520,10624,1
2520,10658,1
2520,10664,1
2520,10692,1
2520,10708,1
2520,10762,1
2520,10772,1
2520,10807,1
2520,10907,1
2520,10983,1
2520,10989,1
2520,10990,1
2520,11015,1
2520,11020,1
2520,11063,1
2520,11118,1
2520,11153,1
2520,11171,1
2520,11175,1
2520,11186,1
2520,11199,1
2520,11213,1
2520,11269,1
2520,11288,1
2520,11296,1
2520,11397,1
2520,11438,1
2520,11442,1
2520,11490,1
2520,11509,1
2520,11525,1
2520,11530,1
2520,11534,1
2520,11536,1
2520,11558,1
2520,11589,1
2520,11597,1
2520,11599,1
2520,11669,1
2520,11699,1
2520,11712,1
2520,11714,1
2520,11725,1
2520,11739,1
2520,11793,1
2520,11835,1
2526,11868,1
2535,11901,1
2536,11906,1
2538,11914,1
2540,11923,1
2545,11950,1
2546,11956,1
2563,12030,1
2569,12055,1
2574,12076,1
2578,12103,1
2579,12112,1
2582,12128,1
2585,12142,1
2585,12143,1
2595,12194,1
2595,12199,1
2596,12202,1
2596,12203,1
2596,12204,1
2599,12223,1
2601,12231,1
2603,12247,1
2606,12262,1
2608,12281,1
2612,12306,1
2617,12338,1
2619,12343,1
2626,12395,1
2627,12402,1
2628,12416,1
2631,12430,1
2637,12463,1
2646,12493,1
2648,12512,1
2657,12555,1
2661,12567,1
2668,12608,1
2668,12612,1
2670,12623,1
2673,12641,1
2675,12653,1
2677,12667,1
2693,12733,1
2696,12748,1
2700,9161,1
2700,9402,1
2700,9485,1
2700,9602,1
2700,9609,1
2700,9757,1
2700,10053,1
2700,10145,1
2700,10229,1
2700,10249,1
2700,10316,1
2700,10361,1
2700,10554,1
2700,10559,1
2700,10562,1
2700,10580,1
2700,10655,1
2700,10692,1
2700,10695,1
2700,10841,1
2700,10847,1
2700,10925,1
2700,10933,1
2700,11062,1
2700,11126,1
2700,11134,1
2700,11163,1
2700,11248,1
2700,11287,1
2700,11288,1
2700,11323,1
2700,11324,1
2700,11387,1
2700,11442,1
2700,11444,1
2700,11503,1
2700,11548,1
2700,11563,1
2700,11579,1
2700,11582,1
2700,11645,1
2700,11648,1
2700,11660,1
2700,11680,1
2700,11699,1
2700,11738,1
2700,11789,1
2700,11857,1
2700,11896,1
2700,11969,1
2700,11984,1
2700,11980,1
2700,12038,1
2700,12041,1
2700,12069,1
2700,12071,1
2700,12076,1
2700,12105,1
2700,12114,1
2700,12128,1
2700,12165,1
2700,12191,1
2700,12188,1
2700,12215,1
2700,12231,1
2700,12272,1
2700,12316,1
2700,12315,1
2700,12381,1
2700,12430,1
2700,12438,1
2700,12442,1
2700,12448,1
2700,12451,1
2700,12492,1
2700,12518,1
2700,12557,1
2700,12559,1
2700,12606,1
2700,12623,1
2700,12636,1
2700,12664,1
2700,12695,1
2700,12726,1
2700,12756,1
2705,12797,1
2706,12803,1
2730,12902,1
2741,12948,1
2744,12954,1
2746,12963,1
2747,12967,1
2756,13014,1
2765,13051,1
2769,13074,1
2774,13098,1
2786,13157,1
2791,13176,1
2798,13218,1
2832,13377,1
2848,13462,1
2857,13500,1
2859,13510,1
2872,13576,1
2876,13598,1
2878,13611,1
2880,10533,1
2880,11411,1
2880,11423,1
2880,11663,1
2880,11673,1
2880,11746,1
2880,11826,1
2880,11843,1
2880,11874,1
2880,11928,1
2880,12179,1
2880,12332,1
2880,12320,1
2880,12368,1
2880,12418,1
2880,12459,1
2880,12542,1
2880,12596,1
2880,12703,1
2880,12755,1
2880,12803,1
2880,12863,1
2880,12907,1
2880,13098,1
2880,13132,1
2880,13160,1
2880,13198,1
2880,13290,1
2880,13390,1
2880,13440,1
2880,13445,1
2880,13446,1
2880,13471,1
2880,13522,1
2880,13530,1
2880,13539,1
2899,13697,1
2907,13729,1
2909,13737,1
2960,13987,1
2962,14003,1
2964,14020,1
2968,14038,1
2970,14051,1
2976,14086,1
2997,14177,1
2998,14188,1
3000,14200,1
3021,14280,1
3039,14345,1
3042,14361,1
3058,14441,1
3059,14452,1
3060,14455,1
3060,10755,1
3060,11300,1
3060,11599,1
3060,11669,1
3060,11668,1
3060,11784,1
3060,12152,1
3060,12172,1
3060,12293,1
3060,12364,1
3060,12455,1
3060,12857,1
3060,12916,1
3060,12966,1
3060,13013,1
3060,13215,1
3060,13245,1
3060,13264,1
3060,13389,1
3060,13424,1
3060,13431,1
3060,13430,1
3060,13458,1
3060,13511,1
3060,13530,1
3060,13660,1
3060,13659,1
3060,13713,1
3060,13772,1
3060,13833,1
3060,13912,1
3060,13921,1
3060,13929,1
3060,13995,1
3060,14001,1
3060,14102,1
3060,14152,1
3060,14158,1
3060,14229,1
3063,14470,1
3070,14498,1
3080,14544,1
3085,14565,1
3107,14684,1
3114,14726,1
3131,14800,1
3134,14814,1
3142,14857,1
3160,14922,1
3172,14983,1
3173,14985,1
3176,15001,1
3198,15088,1
3201,15098,1
3218,15175,1
3221,15192,1
3227,15212,1
3232,15233,1
3238,15261,1
3239,15269,1
3240,10976,1
3240,12204,1
3240,12576,1
3240,12749,1
3240,12770,1
3240,12839,1
3240,13111,1
3240,13274,1
3240,13277,1
3240,13346,1
3240,13519,1
3240,13835,1
3240,13896,1
3240,13962,1
3240,14006,1
3240,14286,1
3240,14349,1
3240,14370,1
3240,14416,1
3240,14422,1
3240,14443,1
3240,14578,1
3240,14659,1
3240,14841,1
3240,14850,1
3240,14866,1
3240,14870,1
3240,14896,1
3240,14960,1
3240,14996,1
3240,15016,1
3240,15032,1
3240,15046,1
3240,15070,1
3240,15087,1
3240,15109,1
3240,15131,1
3240,15136,1
3240,15143,1
3240,15189,1
3240,15209,1
3240,15218,1
3240,15250,1
3243,15284,1
3248,15304,1
3251,15325,1
3253,15335,1
3273,15420,1
3279,15459,1
3280,15461,1
3281,15465,1
3281,15471,1
3283,15483,1
3294,15545,1
3301,15586,1
3315,15662,1
3318,15677,1
3324,15702,1
3327,15718,1
3329,15726,1
3332,15739,1
3348,15828,1
3349,15829,1
3358,15876,1
3364,15902,1
3374,15950,1
3382,15988,1
3395,16055,1
3397,16066,1
3404,16110,1
3405,16118,1
3420,11992,1
3420,12835,1
3420,13082,1
3420,13094,1
3420,13107,1
3420,13471,1
3420,13696,1
3420,13709,1
3420,14028,1
3420,14075,1
3420,14115,1
3420,14166,1
3420,14423,1
3420,14420,1
3420,14585,1
3420,14605,1
3420,14691,1
3420,14770,1
3420,14795,1
3420,14804,1
3420,14874,1
3420,14950,1
3420,14970,1
3420,14977,1
3420,15050,1
3420,15192,1
3420,15312,1
3420,15317,1
3420,15488,1
3420,15506,1
3420,15616,1
3420,15672,1
3420,15759,1
3420,15808,1
3420,15828,1
3420,15874,1
3420,15875,1
3420,15877,1
3420,15890,1
3420,15919,1
3420,15922,1
3420,15930,1
3420,16022,1
3420,16033,1
3420,16039,1
3420,16090,1
3420,16095,1
3420,16114,1
3425,16195,1
3440,16260,1
3443,16273,1
3443,16277,1
3467,16381,1
3468,16385,1
3485,16457,1
3509,16557,1
3520,16616,1
3527,16637,1
3529,16644,1
3532,16656,1
3540,16706,1
3541,16712,1
3542,16720,1
3543,16724,1
3568,16848,1
3575,16877,1
3600,13404,1
3600,13746,1
3600,13945,1
3600,14204,1
3600,14523,1
3600,14657,1
3600,14728,1
3600,14821,1
3600,14840,1
3600,15031,1
3600,15148,1
3600,15329,1
3600,15386,1
3600,15419,1
3600,15474,1
3600,15482,1
3600,15500,1
3600,15549,1
3600,15651,1
3600,15736,1
3600,15738,1
3600,15739,1
3600,15772,1
3600,15832,1
3600,15849,1
3600,15885,1
3600,15891,1
3600,15943,1
3600,15960,1
3600,15976,1
3600,16139,1
3600,16141,1
3600,16192,1
3600,16197,1
3600,16215,1
3600,16233,1
3600,16234,1
3600,16265,1
3600,16266,1
3600,16279,1
3600,16323,1
3600,16338,1
3600,16347,1
3600,16349,1
3600,16403,1
3600,16498,1
3600,16549,1
3600,16559,1
3600,16565,1
3600,16574,1
3600,16583,1
3600,16712,1
3600,16796,1
3600,16807,1
3600,16828,1
3600,16830,1
3600,16895,1
3600,16921,1
3602,17000,1
3603,17006,1
3604,17010,1
3608,17028,1
3617,17074,1
3620,17091,1
3638,17168,1
3643,17191,1
3643,17199,1
3644,17202,1
3645,17208,1
3648,17216,1
3648,17218,1
3658,17273,1
3658,17280,1
3661,17301,1
3662,17303,1
3671,17339,1
3672,17342,1
3672,17347,1
3676,17366,1
3680,17392,1
3687,17426,1
3689,17430,1
3691,17436,1
3695,17453,1
3696,17463,1
3722,17585,1
3728,17611,1
3737,17659,1
3740,17671,1
3743,17683,1
3744,17687,1
3749,17702,1
3752,17717,1
3754,17732,1
3762,17781,1
3765,17797,1
3766,17800,1
3780,13319,1
3780,14142,1
3780,14677,1
3780,14745,1
3780,14841,1
3780,14898,1
3780,15087,1
3780,15158,1
3780,15188,1
3780,15489,1
3780,15529,1
3780,15659,1
3780,15667,1
3780,15668,1
3780,15698,1
3780,15710,1
3780,15808,1
3780,15842,1
3780,15859,1
3780,15871,1
3780,15895,1
3780,15944,1
3780,16129,1
3780,16227,1
3780,16280,1
3780,16327,1
3780,16346,1
3780,16359,1
3780,16413,1
3780,16457,1
3780,16458,1
3780,16469,1
3780,16479,1
3780,16514,1
3780,16538,1
3780,16566,1
3780,16601,1
3780,16602,1
3780,16648,1
3780,16670,1
3780,16682,1
3780,16747,1
3780,16843,1
3780,16903,1
3780,16908,1
3780,16974,1
3780,16981,1
3780,16987,1
3780,17015,1
3780,17021,1
3780,17070,1
3780,17082,1
3780,17099,1
3780,17126,1
3780,17133,1
3780,17134,1
3780,17176,1
3780,17195,1
3780,17213,1
3780,17233,1
3780,17235,1
3780,17259,1
3780,17284,1
3780,17300,1
3780,17301,1
3780,17307,1
3780,17322,1
3780,17331,1
3780,17347,1
3780,17466,1
3780,17497,1
3780,17515,1
3780,17532,1
3780,17539,1
3780,17543,1
3780,17564,1
3780,17570,1
3780,17577,1
3780,17672,1
3780,17678,1
3780,17755,1
3780,17757,1
3780,17763,1
3780,17784,1
3780,17794,1
3786,17877,1
3794,17906,1
3795,17912,1
3798,17931,1
3808,17970,1
3809,17973,1
3810,17978,1
3812,17987,1
3816,18009,1
3822,18034,1
3827,18059,1
3832,18085,1
3840,18128,1
3841,18130,1
3850,18178,1
3858,18227,1
3863,18254,1
3864,18260,1
3864,18262,1
3868,18281,1
3875,18309,1
3881,18341,1
3883,18347,1
3884,18356,1
3891,18379,1
3891,18381,1
3898,18406,1
3900,18416,1
3908,18462,1
3909,18467,1
3921,18519,1
3930,18551,1
3938,18595,1
3940,18614,1
3944,18625,1
3946,18641,1
3946,18642,1
3953,18685,1
3953,18686,1
3957,18704,1
3959,18714,1
3960,15254,1
3960,15324,1
3960,15611,1
3960,15620,1
3960,15645,1
3960,15690,1
3960,15893,1
3960,16031,1
3960,16278,1
3960,16327,1
3960,16374,1
3960,16440,1
3960,16449,1
3960,16504,1
3960,16578,1
3960,16621,1
3960,16644,1
3960,16681,1
3960,16717,1
3960,16758,1
3960,16793,1
3960,16795,1
3960,16860,1
3960,16889,1
3960,16890,1
3960,16896,1
3960,16895,1
3960,16905,1
3960,16971,1
3960,16985,1
3960,17048,1
3960,17098,1
3960,17232,1
3960,17245,1
3960,17289,1
3960,17301,1
3960,17302,1
3960,17409,1
3960,17411,1
3960,17442,1
3960,17511,1
3960,17515,1
3960,17516,1
3960,17517,1
3960,17578,1
3960,17604,1
3960,17638,1
3960,17724,1
3960,17749,1
3960,17792,1
3960,17796,1
3960,17814,1
3960,17871,1
3960,17878,1
3960,17937,1
3960,17967,1
3960,17992,1
3960,18018,1
3960,18075,1
3960,18089,1
3960,18110,1
3960,18153,1
3960,18157,1
3960,18158,1
3960,18173,1
3960,18206,1
3960,18248,1
3960,18309,1
3960,18314,1
3960,18406,1
3960,18415,1
3960,18469,1
3960,18484,1
3960,18502,1
3960,18516,1
3960,18562,1
3960,18564,1
3960,18632,1
3960,18671,1
3960,18672,1
3960,18688,1
3960,18691,1
3960,18699,1
3960,18708,1
3960,18711,1
3962,18732,1
3964,18741,1
3972,18778,1
3973,18782,1
3975,18792,1
3975,18795,1
3978,18805,1
3979,18811,1
3984,18829,1
3988,18851,1
3995,18888,1
4003,18926,1
4005,18935,1
4005,18937,1
4007,18949,1
4009,18962,1
4012,18969,1
4014,18976,1
4014,18977,1
4020,19003,1
4021,19012,1
4021,19018,1
4022,19024,1
4023,19028,1
4028,19079,1
4033,19099,1
4059,19214,1
4061,19220,1
4062,19225,1
4078,19301,1
4081,19320,1
4090,19352,1
4090,19353,1
4096,19374,1
4099,19384,1
4100,19389,1
4111,19453,1
4113,19464,1
4114,19466,1
4121,19493,1
4126,19523,1
4129,19538,1
4140,14731,1
4140,15339,1
4140,16207,1
4140,16423,1
4140,16496,1
4140,16668,1
4140,16738,1
4140,16840,1
4140,16877,1
4140,16997,1
4140,17154,1
4140,17174,1
4140,17291,1
4140,17439,1
4140,17445,1
4140,17459,1
4140,17474,1
4140,17494,1
4140,17496,1
4140,17504,1
4140,17593,1
4140,17684,1
4140,17757,1
4140,17823,1
4140,17851,1
4140,17858,1
4140,17925,1
4140,17929,1
4140,17942,1
4140,17973,1
4140,17994,1
4140,18067,1
4140,18264,1
4140,18303,1
4140,18315,1
4140,18351,1
4140,18361,1
4140,18424,1
4140,18432,1
4140,18437,1
4140,18465,1
4140,18473,1
4140,18495,1
4140,18527,1
4140,18542,1
4140,18534,1
4140,18604,1
4140,18614,1
4140,18641,1
4140,18649,1
4140,18651,1
4140,18678,1
4140,18672,1
4140,18689,1
4140,18729,1
4140,18737,1
4140,18762,1
4140,18768,1
4140,18790,1
4140,18814,1
4140,18860,1
4140,18870,1
4140,18883,1
4140,18895,1
4140,18920,1
4140,18940,1
4140,18968,1
4140,18997,1
4140,19024,1
4140,19037,1
4140,19076,1
4140,19164,1
4140,19187,1
4140,19203,1
4140,19223,1
4140,19253,1
4140,19276,1
4140,19302,1
4140,19324,1
4140,19336,1
4140,19355,1
4140,19356,1
4140,19363,1
4140,19365,1
4140,19415,1
4140,19416,1
4140,19423,1
4140,19437,1
4140,19449,1
4140,19471,1
4140,19496,1
4140,19544,1
4140,19555,1
4140,19556,1
4140,19557,1
4140,19564,1
4144,19603,1
4144,19608,1
4150,19627,1
4151,19636,1
4153,19642,1
4157,19657,1
4171,19728,1
4181,19785,1
4186,19809,1
4186,19811,1
4194,19852,1
4195,19854,1
4210,19930,1
4211,19934,1
4212,19939,1
4215,19950,1
4216,19954,1
4218,19963,1
4220,19978,1
4222,19985,1
4222,19986,1
4228,20015,1
4234,20038,1
4243,20085,1
4247,20104,1
4250,20115,1
4251,20120,1
4254,20134,1
4257,20153,1
4257,20154,1
4258,20156,1
4266,20196,1
4266,20198,1
4272,20230,1
4276,20244,1
4277,20251,1
4283,20275,1
4286,20286,1
4286,20288,1
4288,20292,1
4292,20319,1
4292,20323,1
4300,20361,1
4303,20373,1
4303,20374,1
4304,20377,1
4306,20388,1
4306,20390,1
4307,20391,1
4310,20410,1
4312,20423,1
4312,20427,1
4313,20431,1
4316,20447,1
4320,15085,1
4320,16153,1
4320,16446,1
4320,17215,1
4320,17384,1
4320,17644,1
4320,17648,1
4320,17690,1
4320,17785,1
4320,17827,1
4320,18084,1
4320,18136,1
4320,18155,1
4320,18414,1
4320,18450,1
4320,18459,1
4320,18544,1
4320,18568,1
4320,18579,1
4320,18584,1
4320,18639,1
4320,18684,1
4320,18713,1
4320,18735,1
4320,18790,1
4320,18967,1
4320,18999,1
4320,19011,1
4320,19048,1
4320,19063,1
4320,19078,1
4320,19070,1
4320,19083,1
4320,19127,1
4320,19174,1
4320,19191,1
4320,19194,1
4320,19203,1
4320,19253,1
4320,19311,1
4320,19317,1
4320,19329,1
4320,19338,1
4320,19377,1
4320,19387,1
4320,19398,1
4320,19418,1
4320,19419,1
4320,19421,1
4320,19438,1
4320,19444,1
4320,19479,1
4320,19484,1
4320,19508,1
4320,19550,1
4320,19567,1
4320,19574,1
4320,19593,1
4320,19602,1
4320,19622,1
4320,19662,1
4320,19663,1
4320,19668,1
4320,19675,1
4320,19697,1
4320,19701,1
4320,19761,1
4320,19770,1
4320,19808,1
4320,19827,1
4320,19851,1
4320,19866,1
4320,19873,1
4320,19891,1
4320,19904,1
4320,19907,1
4320,19948,1
4320,19958,1
4320,19971,1
4320,19977,1
4320,19995,1
4320,20064,1
4320,20093,1
4320,20144,1
4320,20172,1
4320,20189,1
4320,20196,1
4320,20257,1
4320,20266,1
4320,20302,1
4320,20324,1
4320,20327,1
4320,20351,1
4320,20363,1
4320,20372,1
4320,20382,1
4320,20385,1
4320,20389,1
4320,20390,1
4320,20412,1
4320,20402,1
4320,20433,1
4321,20466,1
4321,20470,1
4325,20483,1
4328,20503,1
4332,20524,1
4334,20539,1
4334,20540,1
4336,20549,1
4337,20556,1
4339,20564,1
4340,20568,1
4341,20577,1
4342,20584,1
4347,20597,1
4349,20603,1
4349,20606,1
4352,20620,1
4352,20621,1
4357,20643,1
4360,20657,1
4363,20665,1
4368,20692,1
4368,20694,1
4370,20706,1
4380,20743,1
4381,20751,1
4385,20780,1
4387,20787,1
4395,20823,1
4397,20831,1
4401,20845,1
4412,20900,1
4414,20906,1
4420,20945,1
4421,20948,1
4431,21002,1
4443,21050,1
4444,21053,1
4446,21062,1
4447,21068,1
4453,21097,1
4455,21113,1
4456,21115,1
4462,21147,1
4470,21180,1
4471,21184,1
4471,21185,1
4475,21204,1
4475,21205,1
4476,21209,1
4480,21225,1
4482,21233,1
4484,21244,1
4488,21259,1
4489,21264,1
4492,21274,1
4493,21279,1
4494,21281,1
4495,21289,1
4495,21292,1
4496,21295,1
4497,21302,1
4498,21314,1
4498,21317,1
4500,15861,1
4500,15938,1
4500,17424,1
4500,17508,1
4500,17635,1
4500,17948,1
4500,18226,1
4500,18579,1
4500,18695,1
4500,18830,1
4500,18984,1
4500,19218,1
4500,19386,1
4500,19453,1
4500,19505,1
4500,19631,1
4500,19671,1
4500,19694,1
4500,19698,1
4500,19756,1
4500,19797,1
4500,19804,1
4500,19849,1
4500,19850,1
4500,19928,1
4500,19978,1
4500,19980,1
4500,19985,1
4500,19993,1
4500,20020,1
4500,20024,1
4500,20086,1
4500,20191,1
4500,20221,1
4500,20227,1
4500,20277,1
4500,20306,1
4500,20325,1
4500,20338,1
4500,20393,1
4500,20430,1
4500,20466,1
4500,20496,1
4500,20500,1
4500,20510,1
4500,20535,1
4500,20541,1
4500,20577,1
4500,20597,1
4500,20737,1
4500,20743,1
4500,20744,1
4500,20749,1
4500,20747,1
4500,20768,1
4500,20785,1
4500,20787,1
4500,20835,1
4500,20866,1
4500,20962,1
4500,20995,1
4500,20998,1
4500,21005,1
4500,21028,1
4500,21179,1
4500,21210,1
4500,21216,1
4500,21237,1
4500,21254,1
4500,21281,1
4500,21290,1
4500,21312,1
4500,21326,1
4508,21376,1
4511,21396,1
4511,21398,1
4520,21440,1
4523,21456,1
4537,21526,1
4538,21533,1
4538,21538,1
4541,21551,1
4545,21573,1
4547,21580,1
4549,21590,1
4551,21605,1
4573,21700,1
4577,21715,1
4577,21717,1
4580,21724,1
4588,21755,1
4596,21789,1
4598,21808,1
4599,21812,1
4600,21817,1
4601,21822,1
4603,21830,1
4605,21849,1
4608,21864,1
4610,21872,1
4611,21874,1
4619,21917,1
4621,21928,1
4625,21948,1
4628,21964,1
4629,21969,1
4638,22014,1
4641,22026,1
4643,22038,1
4644,22045,1
4644,22048,1
4647,22052,1
4655,22078,1
4657,22090,1
4658,22097,1
4659,22098,1
4664,22116,1
4665,22119,1
4668,22132,1
4669,22136,1
4680,17479,1
4680,18921,1
4680,18992,1
4680,19082,1
4680,19094,1
4680,19203,1
