Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07716147910253338
0.045429245607661706,0.0,0.0,0.0,0.0020349247108034873,0.0,0.0,0.0,0.09207945507289549
0.023771156006383354,0.0,0.0,0.01072644873149935,0.012918955451255166,0.0,0.0,0.0,0.060458064980451545
0.0,0.034660976818057514,0.048167231597676885,0.017139185255520318,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0889974383386325,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.01293421237178647,0.0,0.005066443129982546,0.031489067992627455,0.0,0.0,0.0
0.0,0.0036285971364212522,0.00935021361357693,0.0,0.0,0.04078424672299655,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0378401034526493,0.0,0.0,0.0
0.0,0.0023585870623537455,0.0,0.0,0.0,0.0,0.0,0.0,0.0594600823230099
0.0,0.0,0.0,0.03201003751375264,0.03446349206431636,0.0,0.0,0.0,0.05690946827892951
0.0,0.02210880380123799,0.0,0.03513178997515914,0.023452391879398873,0.0,0.0,0.0,0.0
0.0,0.03743555062469533,0.013197378859400555,0.0,0.024992081042415126,0.0,0.0,0.0,0.013081503277940155
0.0,0.058805926622067344,0.057846816050884625,0.0,0.03141851858393139,0.0,0.023533906801199402,0.0,0.0
0.0,0.051831034911463014,0.004845314510272392,0.022922711515125815,0.0,0.0,0.0,0.0,0.007717980867712093
