Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
169161.60819316798,161652.53257238105,206240.6874451526,159619.25768336415,289123.1044508126,235997.023125454,195502.290008425,211203.4318281845,214519.73301412314,4162663.956950882
177948.24657250833,194571.65297820602,198544.07421635106,173913.94306372432,270298.8355560118,239128.9802954875,181591.10425964103,203544.60853977886,213727.075567244,4154313.966929055
180984.26723940257,204652.36957382792,220563.19331858572,166979.44265481635,251498.79665644592,227567.62614977313,203230.2660401879,213058.167613067,226164.73895825743,4217240.405863046
178082.93445232944,223924.61508924834,196132.64717439277,179500.77564847982,265550.96172290214,224470.8585972609,197723.93221274967,199540.8204315793,213266.31002468397,4181640.1575431973
187263.6128276088,205378.54018947712,200443.91925555735,171960.01594110194,265844.0966274745,239971.05391858332,192925.93048015694,195235.62705588093,213673.3541191113,4143311.3821981684
189011.63856502358,208476.2866051606,187045.12644741227,195849.29884388993,261457.72385492295,211841.49809109917,213579.13856427887,200219.33826090812,167900.5684070136,4085800.9631590256
183834.8092416061,202775.06352413786,200827.13607037166,193233.14385013594,249711.0591233457,225862.3193867764,191143.00870382736,207643.78461336624,187783.38536978525,4133929.45514506
160774.3120699076,228869.543146651,180733.8737517238,194758.34394225426,243712.46494920037,228836.2898101568,209638.60994474444,205283.57703801853,187247.8870463885,4146011.747985172
178868.5055393255,232517.6834691994,170909.7498019186,208503.75760700396,230807.67563534706,245477.09776010603,175072.25725510519,220256.1126554705,202845.20223863574,4152213.727010229
183376.9339217943,218630.01060160575,200921.93385377707,190413.70178332255,208480.55407383703,226353.15227369347,183105.90077044294,219832.48111294844,213929.10149914908,4126398.111954899
204299.1951994371,195696.10881537833,215752.5316419554,182337.66949144466,231231.14450932256,214142.15475071155,185145.0776886757,201739.8888096467,199296.2465392814,4081718.923161334
217125.50815215212,192798.0467659776,194798.31419530482,148069.7325983165,240103.58326539732,211573.4211967111,210770.1787865781,202883.03777344737,226965.14507809252,4180586.6297503733
195641.21864059562,177333.3631175534,207120.13115512815,159801.21306015103,223503.74900775557,223476.27176239947,208575.97892537632,198577.55251192753,223068.7289972483,4136913.142239473
185246.8094516441,160582.4307232749,198290.147413875,159023.2187384685,236513.94818989176,226506.84685642296,215820.9338765825,180352.42108866622,217052.28942853748,4082679.515633392
170883.27727068687,165547.4549892408,191782.01902384582,145358.84200826453,252527.79730862888,234274.5632025455,200316.58946266206,215631.73006920164,212738.14652508273,4108118.7693082867
151839.59472988188,194279.61870309207,193474.8465206081,144016.27025516346,238743.5477341924,228153.29354428875,186721.105006739,212837.5371208881,221203.74536986838,4077628.2549661696
153270.0319055845,207798.91286632017,192604.29768079787,171475.09599446497,259851.63809940493,185666.89698370444,187715.32032966436,191203.3933085515,219544.68019366145,4055256.8560155523
162536.3559490313,210516.54125571533,190957.7472952282,197379.9563060996,239427.51426159526,197290.46039834613,203582.53965641157,180808.70812897533,207989.05822949958,4030864.4376827017
162652.6812308182,223198.34441667228,189744.85830571916,194529.42567281204,217179.53797584982,187285.2334111033,190239.88801307976,199621.32501138706,173069.2749360757,3988085.618769073
154039.45468582035,217507.85532660902,170798.6203406474,187844.31860746266,213134.3737733828,193438.82315014332,201014.57045130365,160183.4757385074,156468.20778865312,3873440.756198674
181119.42469298912,207323.84868022366,187429.91185394768,186834.90066089385,166617.69618491185,198395.38127156714,180063.470908725,138406.3142334778,144551.50251571013,3817240.831284293
192211.4401232326,186623.59998344816,186827.95453126848,179823.75660784575,185551.0109245884,172870.10088001512,212694.59159873045,158390.9439436539,141331.7665414452,3795192.028329768
