time,zone,veh,activation
9540,335,44155,1
9540,335,44163,1
9540,335,44190,1
9540,335,44214,1
9540,335,44238,1
9540,335,44256,1
9540,335,44259,1
9540,335,44271,1
9540,335,44281,1
9540,335,44310,1
9540,335,44338,1
9540,335,44365,1
9540,335,44368,1
9540,335,44370,1
9540,335,44397,1
9540,335,44398,1
9540,335,44431,1
9540,335,44440,1
9540,335,44463,1
9540,335,44469,1
9540,335,44479,1
9540,335,44491,1
9540,335,44493,1
9540,335,44495,1
9540,335,44514,1
9540,335,44540,1
9540,335,44584,1
9540,335,44658,1
9540,335,44676,1
9540,335,44699,1
9540,335,44740,1
9540,335,44750,1
9540,335,44764,1
9540,335,44774,1
9540,335,44786,1
9540,335,44797,1
9540,335,44875,1
9540,335,44895,1
9540,335,44949,1
9540,335,44979,1
9540,335,45075,1
9540,335,45077,1
9540,335,45086,1
9540,335,45093,1
9540,335,45098,1
9540,335,45130,1
9540,335,45133,1
9540,335,45160,1
9540,335,45178,1
9540,335,45183,1
9540,335,45191,1
9540,335,45226,1
9540,335,45248,1
9540,335,45255,1
9540,335,45272,1
9540,335,45274,1
9540,335,45332,1
9540,335,45336,1
9540,335,45341,1
9543,335,45365,1
9546,335,45382,1
9546,335,45383,1
9551,335,45403,1
9552,335,45407,1
9557,335,45438,1
9558,335,45444,1
9560,335,45454,1
9561,335,45456,1
9562,335,45458,1
9562,335,45462,1
9563,335,45466,1
9571,335,45509,1
9571,335,45511,1
9587,335,45576,1
9589,335,45588,1
9596,335,45614,1
9596,335,45615,1
9598,335,45626,1
9602,335,45648,1
9603,335,45653,1
9610,335,45692,1
9612,335,45696,1
9618,335,45719,1
9627,335,45760,1
9630,335,45778,1
9634,335,45792,1
9638,335,45803,1
9638,335,45807,1
9639,335,45814,1
9641,335,45821,1
9641,335,45825,1
9644,335,45838,1
9646,335,45846,1
9648,335,45859,1
9651,335,45879,1
9656,335,45907,1
9664,335,45949,1
9666,335,45954,1
9666,335,45955,1
9667,335,45957,1
9669,335,45967,1
9670,335,45969,1
9671,335,45976,1
9678,335,46009,1
9679,335,46015,1
9683,335,46036,1
9685,335,46056,1
9688,335,46066,1
9690,335,46075,1
9691,335,46077,1
9698,335,46113,1
9710,335,46175,1
9714,335,46198,1
9715,335,46207,1
9718,335,46217,1
9720,335,39645,0
9720,335,40065,0
9720,335,40269,0
9720,335,40357,0
9720,335,40368,0
9720,335,40455,0
9720,335,40546,0
9720,335,40610,0
9720,335,40615,0
9720,335,40630,0
9720,335,40781,0
9720,335,40792,0
9720,335,40974,0
9720,335,41007,0
9720,335,41018,0
9720,335,41544,0
9720,335,41546,0
9720,335,41587,0
9720,335,41632,0
9720,335,41692,0
9720,335,41775,0
9720,335,41791,0
9720,335,41895,0
9720,335,42011,0
9720,335,42060,0
9720,335,42121,0
9720,335,42122,0
9720,335,42258,0
9720,335,42304,0
9720,335,42407,0
9720,335,42423,0
9720,335,42441,0
9720,335,42444,0
9720,335,42490,0
9720,335,42527,0
9720,335,42572,0
9720,335,42695,0
9720,335,42724,0
9720,335,42727,0
9720,335,42826,0
9720,335,42830,0
9720,335,42853,0
9720,335,43001,0
9720,335,43032,0
9720,335,43058,0
9720,335,43061,0
9720,335,43065,0
9720,335,43149,0
9720,335,43152,0
9720,335,43223,0
9720,335,43301,0
9720,335,43387,0
9720,335,43396,0
9720,335,43409,0
9720,335,43430,0
9720,335,43513,0
9720,335,43537,0
9720,335,43550,0
9720,335,43551,0
9720,335,43558,0
9720,335,43571,0
9720,335,43626,0
9720,335,43663,0
9720,335,43711,0
9720,335,43822,0
9720,335,43834,0
9720,335,43861,0
9720,335,43863,0
9720,335,43896,0
9720,335,43897,0
9720,335,43949,0
9720,335,44038,0
9720,335,44077,0
9720,335,44079,0
9720,335,44092,0
9720,335,44104,0
9720,335,44109,0
9720,335,44115,0
9720,335,44124,0
9720,335,44131,0
9720,335,44132,0
9720,335,44137,0
9720,335,44154,0
9720,335,44155,0
9720,335,44163,0
9720,335,44190,0
9720,335,44214,0
9720,335,44238,0
9720,335,44256,0
9720,335,44259,0
9720,335,44271,0
9720,335,44281,0
9720,335,44310,0
9720,335,44338,0
9720,335,44365,0
9720,335,44368,0
9720,335,44370,0
9720,335,44397,0
9720,335,44398,0
9720,335,44431,0
9720,335,44440,0
9720,335,44463,0
9720,335,44469,0
9720,335,44479,0
9720,335,44491,0
9720,335,44493,0
9720,335,44495,0
9720,335,44514,0
9720,335,44540,0
9720,335,44584,0
9720,335,44658,0
9720,335,44676,0
9720,335,44699,0
9720,335,44740,0
9720,335,44750,0
9720,335,44764,0
9720,335,44774,0
9720,335,44786,0
9720,335,44797,0
9720,335,44875,0
9720,335,44895,0
9720,335,44949,0
9720,335,44979,0
9720,335,45075,0
9720,335,45077,0
9720,335,45086,0
9720,335,45093,0
9720,335,45098,0
9720,335,45130,0
9720,335,45160,0
9720,335,45178,0
9720,335,45183,0
9720,335,45191,0
9720,335,45226,0
9720,335,45248,0
9720,335,45255,0
9720,335,45272,0
9720,335,45274,0
9720,335,45332,0
9720,335,45336,0
9720,335,45341,0
9720,335,45365,0
9720,335,45382,0
9720,335,45383,0
9720,335,45403,0
9720,335,45407,0
9720,335,45438,0
9720,335,45444,0
9720,335,45454,0
9720,335,45456,0
9720,335,45458,0
9720,335,45462,0
9720,335,45466,0
9720,335,45509,0
9720,335,45511,0
9720,335,45588,0
9720,335,45614,0
9720,335,45615,0
9720,335,45626,0
9720,335,45648,0
9720,335,45653,0
9720,335,45692,0
9720,335,45696,0
9720,335,45719,0
9720,335,45760,0
9720,335,45778,0
9720,335,45792,0
9720,335,45803,0
9720,335,45807,0
9720,335,45814,0
9720,335,45821,0
9720,335,45825,0
9720,335,45838,0
9720,335,45846,0
9720,335,45859,0
9720,335,45879,0
9720,335,45907,0
9720,335,45949,0
9720,335,45954,0
9720,335,45955,0
9720,335,45957,0
9720,335,45967,0
9720,335,45969,0
9720,335,45976,0
9720,335,46009,0
9720,335,46015,0
9720,335,46036,0
9720,335,46056,0
9720,335,46066,0
9720,335,46075,0
9720,335,46077,0
9720,335,46113,0
9720,335,46175,0
9720,335,46198,0
9720,335,46207,0
9720,335,46217,0
9720,335,38897,1
9720,335,38911,1
9720,335,39592,1
9720,335,39637,1
9720,335,40530,1
9720,335,40539,1
9720,335,40605,1
9720,335,40615,1
9720,335,40626,1
9720,335,40792,1
9720,335,40793,1
9720,335,40888,1
9720,335,41130,1
9720,335,41243,1
9720,335,41249,1
9720,335,41252,1
9720,335,41411,1
9720,335,41664,1
9720,335,41694,1
9720,335,41748,1
9720,335,41753,1
9720,335,41746,1
9720,335,41752,1
9720,335,41800,1
9720,335,41869,1
9720,335,41871,1
9720,335,41895,1
9720,335,41947,1
9720,335,42109,1
9720,335,42138,1
9720,335,42195,1
9720,335,42304,1
9720,335,42311,1
9720,335,42355,1
9720,335,42412,1
9720,335,42423,1
9720,335,42441,1
9720,335,42503,1
9720,335,42527,1
9720,335,42575,1
9720,335,42663,1
9720,335,42674,1
9720,335,42808,1
9720,335,42827,1
9720,335,42896,1
9720,335,42901,1
9720,335,42941,1
9720,335,43225,1
9720,335,43260,1
9720,335,43301,1
9720,335,43334,1
9720,335,43666,1
9720,335,43784,1
9720,335,43809,1
9720,335,43851,1
9720,335,43858,1
9720,335,43906,1
9720,335,43952,1
9720,335,44009,1
9720,335,44117,1
9720,335,44155,1
9720,335,44190,1
9720,335,44237,1
9720,335,44298,1
9720,335,44317,1
9720,335,44353,1
9720,335,44379,1
9720,335,44382,1
9720,335,44402,1
9720,335,44408,1
9720,335,44472,1
9720,335,44478,1
9720,335,44490,1
9720,335,44501,1
9720,335,44575,1
9720,335,44684,1
9720,335,44698,1
9720,335,44710,1
9720,335,44736,1
9720,335,44741,1
9720,335,44759,1
9720,335,44761,1
9720,335,44783,1
9720,335,44787,1
9720,335,44805,1
9720,335,44809,1
9720,335,44813,1
9720,335,44816,1
9720,335,44817,1
9720,335,44822,1
9720,335,44839,1
9720,335,44876,1
9720,335,44924,1
9720,335,44922,1
9720,335,44923,1
9720,335,44963,1
9720,335,44989,1
9720,335,44991,1
9720,335,45051,1
9720,335,45100,1
9720,335,45130,1
9720,335,45143,1
9720,335,45162,1
9720,335,45263,1
9720,335,45313,1
9720,335,45314,1
9720,335,45322,1
9720,335,45344,1
9720,335,45356,1
9720,335,45359,1
9720,335,45365,1
9720,335,45367,1
9720,335,45368,1
9720,335,45383,1
9720,335,45390,1
9720,335,45393,1
9720,335,45407,1
