time,zone,veh,activation
10080,335,44247,0
10080,335,44320,0
10080,335,44323,0
10080,335,44338,0
10080,335,44736,0
10080,335,44741,0
10080,335,44882,0
10080,335,44923,0
10080,335,44924,0
10080,335,45139,0
10080,335,45263,0
10080,335,45282,0
10080,335,45390,0
10080,335,45440,0
10080,335,45454,0
10080,335,45466,0
10080,335,45496,0
10080,335,45696,0
10080,335,45724,0
10080,335,45814,0
10080,335,45879,0
10080,335,45911,0
10080,335,45975,0
10080,335,45983,0
10080,335,45993,0
10080,335,46033,0
10080,335,46036,0
10080,335,46061,0
10080,335,46062,0
10080,335,46069,0
10080,335,46150,0
10080,335,46165,0
10080,335,46183,0
10080,335,46203,0
10080,335,46236,0
10080,335,46257,0
10080,335,46308,0
10080,335,46347,0
10080,335,46352,0
10080,335,46388,0
10080,335,46451,0
10080,335,46489,0
10080,335,46595,0
10080,335,46605,0
10080,335,46623,0
10080,335,46782,0
10080,335,46811,0
10080,335,46832,0
10080,335,46867,0
10080,335,46894,0
10080,335,46898,0
10080,335,46935,0
10080,335,46936,0
10080,335,46944,0
10080,335,46951,0
10080,335,46952,0
10080,335,46978,0
10080,335,47010,0
10080,335,47021,0
10080,335,47039,0
10080,335,47041,0
10080,335,47149,0
10080,335,47151,0
10080,335,47152,0
10080,335,47287,0
10080,335,47288,0
10080,335,47350,0
10080,335,47382,0
10080,335,47411,0
10080,335,47470,0
10080,335,47506,0
10080,335,47566,0
10080,335,47594,0
10080,335,47600,0
10080,335,47634,0
10080,335,47789,0
10080,335,39637,1
10080,335,39640,1
10080,335,40759,1
10080,335,40872,1
10080,335,41263,1
10080,335,41632,1
10080,335,41734,1
10080,335,41746,1
10080,335,41759,1
10080,335,42197,1
10080,335,42508,1
10080,335,42724,1
10080,335,43125,1
10080,335,44009,1
10080,335,44038,1
10080,335,44639,1
10080,335,44736,1
10080,335,44744,1
10080,335,45090,1
10080,335,45132,1
10080,335,45496,1
10080,335,45633,1
10080,335,45711,1
10080,335,45724,1
10080,335,45826,1
10080,335,45916,1
10080,335,46020,1
10080,335,46022,1
10080,335,46175,1
10080,335,46198,1
10080,335,46259,1
10080,335,46451,1
10080,335,46494,1
10080,335,46499,1
10080,335,46515,1
10080,335,46521,1
10080,335,46588,1
10080,335,46621,1
10080,335,46633,1
10080,335,46728,1
10080,335,46762,1
10080,335,46890,1
10080,335,46907,1
10080,335,46908,1
10080,335,46933,1
10080,335,46939,1
10080,335,47021,1
10080,335,47036,1
10080,335,47158,1
10080,335,47174,1
10080,335,47175,1
10080,335,47205,1
10080,335,47325,1
10080,335,47337,1
10080,335,47419,1
10080,335,47543,1
10080,335,47547,1
10080,335,47613,1
10080,335,47682,1
10080,335,47694,1
10080,335,47746,1
10080,335,47747,1
10080,335,47778,1
10080,335,47783,1
10080,335,47866,1
10094,335,47964,1
10096,335,47981,1
10101,335,48010,1
10114,335,48055,1
10130,335,48139,1
10147,335,48205,1
10153,335,48224,1
10166,335,48292,1
10168,335,48302,1
10169,335,48307,1
10173,335,48331,1
10184,335,48375,1
10194,335,48420,1
10197,335,48434,1
10206,335,48483,1
10213,335,48514,1
10213,335,48517,1
10217,335,48535,1
10218,335,48538,1
10223,335,48567,1
10235,335,48619,1
10237,335,48629,1
10243,335,48657,1
10244,335,48667,1
10245,335,48670,1
10245,335,48673,1
10246,335,48676,1
10260,335,39637,0
10260,335,39640,0
10260,335,40759,0
10260,335,40872,0
10260,335,41263,0
10260,335,41632,0
10260,335,41734,0
10260,335,41746,0
10260,335,41759,0
10260,335,42197,0
10260,335,42508,0
10260,335,42724,0
10260,335,43125,0
10260,335,44009,0
10260,335,44038,0
10260,335,44639,0
10260,335,44736,0
10260,335,44744,0
10260,335,45090,0
10260,335,45132,0
10260,335,45496,0
10260,335,45633,0
10260,335,45711,0
10260,335,45724,0
10260,335,45826,0
10260,335,45916,0
10260,335,46020,0
10260,335,46022,0
10260,335,46175,0
10260,335,46198,0
10260,335,46259,0
10260,335,46451,0
10260,335,46494,0
10260,335,46499,0
10260,335,46515,0
10260,335,46521,0
10260,335,46588,0
10260,335,46621,0
10260,335,46633,0
10260,335,46728,0
10260,335,46762,0
10260,335,46890,0
10260,335,46907,0
10260,335,46908,0
10260,335,46933,0
10260,335,46939,0
10260,335,47021,0
10260,335,47036,0
10260,335,47158,0
10260,335,47174,0
10260,335,47175,0
10260,335,47205,0
10260,335,47325,0
10260,335,47337,0
10260,335,47419,0
10260,335,47543,0
10260,335,47547,0
10260,335,47613,0
10260,335,47682,0
10260,335,47694,0
10260,335,47746,0
10260,335,47747,0
10260,335,47778,0
10260,335,47783,0
10260,335,47866,0
10260,335,47964,0
10260,335,47981,0
10260,335,48010,0
10260,335,48055,0
10260,335,48139,0
10260,335,48205,0
10260,335,48224,0
10260,335,48292,0
10260,335,48302,0
10260,335,48307,0
10260,335,48331,0
10260,335,48375,0
10260,335,48420,0
10260,335,48434,0
10260,335,48483,0
10260,335,48514,0
10260,335,48517,0
10260,335,48535,0
10260,335,48538,0
10260,335,48567,0
10260,335,48619,0
10260,335,48629,0
10260,335,48657,0
10260,335,48667,0
10260,335,48670,0
10260,335,48673,0
10260,335,48676,0
10260,335,41408,1
10260,335,41791,1
10260,335,41818,1
10260,335,42312,1
10260,335,42644,1
10260,335,42748,1
10260,335,42829,1
10260,335,43105,1
10260,335,43467,1
10260,335,43532,1
10260,335,43812,1
10260,335,44117,1
10260,335,45022,1
10260,335,45086,1
10260,335,45143,1
10260,335,45210,1
10260,335,45454,1
10260,335,45711,1
10260,335,46200,1
10260,335,46513,1
10260,335,46518,1
10260,335,46521,1
10260,335,46708,1
10260,335,46782,1
10260,335,46866,1
10260,335,46869,1
10260,335,46976,1
10260,335,46998,1
10260,335,47110,1
10260,335,47145,1
10260,335,47325,1
10260,335,47340,1
10260,335,47366,1
10260,335,47444,1
10260,335,47529,1
10260,335,47608,1
10260,335,47645,1
10260,335,47746,1
10260,335,47756,1
10260,335,47758,1
10260,335,47865,1
10260,335,47867,1
10260,335,47932,1
10260,335,48018,1
10260,335,48034,1
10260,335,48177,1
10260,335,48182,1
10260,335,48257,1
10260,335,48293,1
10260,335,48294,1
10260,335,48310,1
10260,335,48325,1
10260,335,48371,1
10260,335,48397,1
10260,335,48428,1
10260,335,48466,1
10260,335,48471,1
10260,335,48536,1
10260,335,48556,1
10260,335,48559,1
10260,335,48599,1
10260,335,48604,1
10260,335,48628,1
10260,335,48643,1
10260,335,48654,1
10260,335,48673,1
10260,335,48686,1
10260,335,48711,1
10260,335,48753,1
10261,335,48762,1
10274,335,48826,1
10283,335,48876,1
10286,335,48894,1
10286,335,48895,1
10290,335,48912,1
10301,335,48965,1
10313,335,49021,1
10320,335,49054,1
10326,335,49084,1
10341,335,49180,1
10342,335,49186,1
10364,335,49272,1
10372,335,49317,1
10373,335,49322,1
10378,335,49351,1
10379,335,49354,1
10379,335,49358,1
10386,335,49394,1
10387,335,49403,1
10399,335,49461,1
10399,335,49462,1
10403,335,49485,1
10408,335,49508,1
10413,335,49545,1
10414,335,49547,1
10415,335,49554,1
10425,335,49598,1
10430,335,49618,1
10440,335,41408,0
10440,335,41791,0
10440,335,41818,0
10440,335,42312,0
10440,335,42644,0
10440,335,42748,0
10440,335,42829,0
10440,335,43105,0
10440,335,43467,0
10440,335,43532,0
10440,335,43812,0
10440,335,44117,0
10440,335,45022,0
10440,335,45086,0
10440,335,45143,0
10440,335,45210,0
10440,335,45454,0
10440,335,45711,0
10440,335,46200,0
10440,335,46513,0
10440,335,46518,0
10440,335,46521,0
10440,335,46708,0
10440,335,46782,0
10440,335,46866,0
10440,335,46869,0
10440,335,46976,0
10440,335,46998,0
10440,335,47110,0
10440,335,47145,0
10440,335,47325,0
10440,335,47340,0
10440,335,47444,0
10440,335,47529,0
10440,335,47608,0
10440,335,47645,0
10440,335,47746,0
10440,335,47756,0
10440,335,47758,0
10440,335,47865,0
10440,335,47867,0
10440,335,47932,0
10440,335,48018,0
10440,335,48034,0
10440,335,48177,0
10440,335,48182,0
10440,335,48257,0
10440,335,48293,0
10440,335,48294,0
10440,335,48310,0
10440,335,48325,0
10440,335,48371,0
10440,335,48397,0
10440,335,48428,0
10440,335,48466,0
10440,335,48471,0
10440,335,48536,0
10440,335,48556,0
10440,335,48559,0
10440,335,48599,0
10440,335,48604,0
10440,335,48628,0
10440,335,48643,0
10440,335,48654,0
10440,335,48673,0
10440,335,48686,0
10440,335,48711,0
10440,335,48753,0
10440,335,48762,0
10440,335,48826,0
