Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9
12098.766948860846,4687.84987783125,8725.464369667081,6690.852285566329,932.8309762989421,8595.160332552856,10363.646336582618,5994.68881954759,8284.357985281757
15147.128911657574,13618.216792635076,15132.57005358187,14902.754474042185,15856.725150143144,17072.31925604307,13818.969102364197,14638.535130536538,14483.032416244832
18305.325381241844,21603.856489510694,17771.378895657977,20467.21568279821,25134.237443109843,26861.219333839497,17143.883896886746,25330.27995318498,20088.766604953275
22599.477222423928,23215.967267822827,20781.031967377436,26651.112391923154,35253.465770143775,24358.68695850863,20054.020433242993,24019.375106112242,30658.325448041353
26444.554351084807,26595.495968480813,25045.989122606406,25816.16685668362,31777.87037578678,31416.6627320177,22535.121815830997,27915.10080165253,30818.67489699846
27106.057084698965,27502.345207124334,26312.379133618553,27337.237889677264,33512.54982437013,34076.09371950878,26712.939170158348,28038.214321246163,28700.563250116025
22819.846252620697,27446.732473650987,23852.863083679975,25994.118624196177,42007.22379454014,29691.82160166662,27741.700429500488,28063.3329250906,29258.20859651432
24750.361223909855,29014.06452649714,29929.912874589336,28981.337982904817,42738.997276120615,30259.100446050772,21983.611422920243,30025.15710647584,30728.237620794436
25010.018067805464,29480.13372837867,30379.268626239333,24811.848528832994,45702.66862503157,31138.370685539492,23501.910305816604,26902.79069171992,39093.96232381612
27885.800048967223,29591.881008930064,28790.595949796225,26938.906093235233,47167.47307844234,34158.18232865096,23474.03894658841,26477.412574787784,35275.754692415656
25850.718289375578,28992.355004680412,30750.820082198217,31205.10710980675,46676.704587526205,33040.982062755946,25664.76747061779,23254.20383293181,35420.63276576119
26130.65153034052,31351.349870783386,33198.857522152386,33164.912117332235,45691.187074677204,34228.92193840081,25230.7091248863,27748.692721110074,34301.69139710863
29721.50679688491,36338.164450003875,34568.11511496206,28126.600416125468,43583.30678293805,35184.55296692877,25601.14302528966,29235.860235236418,31738.846370170573
