time,zone,veh,activation
9397,335,44710,1
9398,335,44718,1
9403,335,44735,1
9404,335,44741,1
9404,335,44742,1
9404,335,44744,1
9405,335,44747,1
9406,335,44750,1
9407,335,44756,1
9407,335,44759,1
9408,335,44761,1
9412,335,44783,1
9413,335,44784,1
9414,335,44789,1
9417,335,44805,1
9418,335,44811,1
9418,335,44813,1
9423,335,44834,1
9434,335,44875,1
9434,335,44876,1
9437,335,44894,1
9439,335,44900,1
9444,335,44921,1
9445,335,44922,1
9445,335,44924,1
9446,335,44930,1
9453,335,44960,1
9454,335,44963,1
9458,335,44979,1
9458,335,44980,1
9460,335,44991,1
9461,335,44997,1
9466,335,45020,1
9467,335,45021,1
9467,335,45023,1
9468,335,45027,1
9470,335,45034,1
9474,335,45060,1
9477,335,45071,1
9477,335,45074,1
9477,335,45075,1
9479,335,45083,1
9486,335,45109,1
9491,335,45122,1
9494,335,45132,1
9501,335,45162,1
9503,335,45170,1
9504,335,45178,1
9505,335,45180,1
9505,335,45183,1
9506,335,45187,1
9506,335,45190,1
9509,335,45201,1
9512,335,45210,1
9515,335,45223,1
9518,335,45237,1
9521,335,45255,1
9523,335,45263,1
9525,335,45277,1
9527,335,45288,1
9527,335,45289,1
9532,335,45313,1
9534,335,45322,1
9537,335,45336,1
9538,335,45338,1
9538,335,45339,1
9539,335,45344,1
9540,335,38312,0
9540,335,38619,0
9540,335,38747,0
9540,335,38773,0
9540,335,38901,0
9540,335,38947,0
9540,335,39040,0
9540,335,39130,0
9540,335,39217,0
9540,335,39290,0
9540,335,39374,0
9540,335,39421,0
9540,335,39440,0
9540,335,39453,0
9540,335,39498,0
9540,335,39542,0
9540,335,39610,0
9540,335,39633,0
9540,335,39637,0
9540,335,39713,0
9540,335,39864,0
9540,335,39956,0
9540,335,39972,0
9540,335,39993,0
9540,335,40019,0
9540,335,40043,0
9540,335,40045,0
9540,335,40159,0
9540,335,40163,0
9540,335,40187,0
9540,335,40240,0
9540,335,40244,0
9540,335,40247,0
9540,335,40317,0
9540,335,40321,0
9540,335,40324,0
9540,335,40368,0
9540,335,40378,0
9540,335,40421,0
9540,335,40428,0
9540,335,40437,0
9540,335,40454,0
9540,335,40455,0
9540,335,40475,0
9540,335,40530,0
9540,335,40539,0
9540,335,40543,0
9540,335,40577,0
9540,335,40615,0
9540,335,40650,0
9540,335,40730,0
9540,335,40761,0
9540,335,40771,0
9540,335,40781,0
9540,335,40805,0
9540,335,40888,0
9540,335,40894,0
9540,335,40903,0
9540,335,40929,0
9540,335,41001,0
9540,335,41002,0
9540,335,41018,0
9540,335,41035,0
9540,335,41036,0
9540,335,41039,0
9540,335,41044,0
9540,335,41078,0
9540,335,41090,0
9540,335,41131,0
9540,335,41134,0
9540,335,41235,0
9540,335,41241,0
9540,335,41243,0
9540,335,41252,0
9540,335,41277,0
9540,335,41330,0
9540,335,41342,0
9540,335,41426,0
9540,335,41427,0
9540,335,41442,0
9540,335,41453,0
9540,335,41473,0
9540,335,41545,0
9540,335,41546,0
9540,335,41574,0
9540,335,41633,0
9540,335,41644,0
9540,335,41692,0
9540,335,41734,0
9540,335,41746,0
9540,335,41792,0
9540,335,41845,0
9540,335,41846,0
9540,335,41869,0
9540,335,41911,0
