sensor_zone_1_1,sensor_zone_1_2,sensor_zone_1_3,sensor_zone_1_4,sensor_zone_1_5,sensor_zone_2_1,sensor_zone_2_2,sensor_zone_2_3,sensor_zone_2_4,sensor_zone_2_5,sensor_zone_3_1,sensor_zone_3_2,sensor_zone_3_3,sensor_zone_3_4,sensor_zone_3_5,sensor_zone_4_1,sensor_zone_4_2,sensor_zone_4_3,sensor_zone_4_4,sensor_zone_4_5,sensor_zone_5_1,sensor_zone_5_2,sensor_zone_5_3,sensor_zone_5_4,sensor_zone_5_5,sensor_network
9.419949633961936,9.951034790010448,5.753211007800211,9.609700581432833,9.43513793396814,8.364425797183978,10.0,10.0,10.21849395568817,10.126909394134632,5.570608704047605,10.0,10.0,10.0,5.899886969274822,10.143683183168402,8.75,10.0,10.0,9.148893486285814,9.777394101361644,9.701691569819243,5.833549853479368,9.954361155504301,9.371439025398312,8.575266319617636
9.84941580305922,9.854572847518257,5.868965428352397,9.200167058047512,9.610771481989637,8.988699605476597,8.171718456759328,7.438159901168003,8.514893551021506,9.966467072977286,5.65303605719406,7.179024347796771,10.0,6.243689379557341,5.95124789713294,9.822727191666424,8.16507452396612,7.67060191878256,7.739216804541393,9.134800254293738,9.640187659992897,8.942222975499329,5.8372145522713925,9.821437823747932,9.661639669343288,8.25230982822675
8.748803031376001,9.812581569197537,6.140823481899794,8.87730006158627,9.330485385412242,8.676728066743697,7.818863382125041,6.1738698430594345,8.5142810223953,9.896037568622395,5.891498911290787,6.148501216032971,10.114118067849963,6.6039887679433065,6.042737023244507,9.334028228690489,7.78523173748314,6.425044083272371,7.861569153135888,8.7662477599335,9.681172167595632,9.41244087146168,5.931838370501277,9.90387841245889,9.18637636887738,7.915022816037386
9.538602907746757,9.88124458974348,6.2034571787042445,8.842693098771086,9.182454229412032,8.967727743270814,7.39553680793708,6.099178280455689,8.13071260946463,9.240970433787517,6.28256343665753,6.120017791583342,6.768315953727848,6.430544757468296,5.863584685280872,9.565589253094734,8.177456221654838,6.242213380344084,7.980701221028725,8.850305269473477,9.64930483839216,9.019926234685117,5.945193707325637,9.76828037859336,9.406110342591598,7.555462307545823
9.766300280445233,9.800450733170177,5.953171535095003,8.902797984376917,9.277236146614053,8.630107987205529,7.961700266766806,6.319229791609969,7.74319154337843,9.36662865120571,5.9099201633128455,6.298057451904023,5.781248209696628,6.298063663872119,5.736161619794757,9.35824208897831,8.124795743367745,6.10763093326237,7.932683350738367,8.519883481097098,9.642286856475637,9.032922548201578,5.997060639950564,9.567026581755599,9.146519616558079,7.22937891651927
9.49641161232129,9.795765141071387,6.333478873720768,8.84802335395103,9.736860406260707,8.716157197067405,7.914097127417138,6.33387343961232,7.386536559022266,9.532063255976073,6.150322770221268,6.388144113168241,5.29115624076576,6.230950522833361,5.584715357979789,9.804984682522115,7.014315114715591,6.30898134712919,7.229287804359479,8.79259003531146,9.244842948612357,8.95486900117578,6.039421802632929,9.56565262400278,9.27977385159001,6.9628185643251355
8.861337097227619,10.030344129436806,6.171579925401186,9.116340016611872,9.276675595740215,8.838131576389111,7.868923594441485,6.380448386707971,7.529545477954785,9.780052529146497,6.483101849462646,6.428725821005336,5.2882874383379805,6.088752647243507,6.035736081311802,9.530647328752682,7.783635131271722,6.274435849984544,7.774047373340014,9.212793947161176,9.94574784805135,9.395683180034418,6.166144024116871,9.696241085184592,9.46096408771857,7.013327167673349
9.33724324720023,9.231067794325316,6.191706762639857,9.146241162338315,9.060536833053046,9.113812147201664,8.05120650399645,6.362439019790561,7.916446258244862,8.913647299292023,6.491059946952393,6.38641058909816,5.003529149632166,5.590333971343125,6.279744859839986,8.447533048590621,7.905375238669168,6.097218610073486,7.740108386437754,9.32956020515571,9.382344797592683,8.944906729552297,6.285258453709306,9.125007468107809,9.484631571135075,6.965118196604802
9.23696654663075,8.54256493620707,6.295809580600868,9.226214649051029,9.536248178065303,8.712391133669264,7.7740294214064285,6.460851173502102,7.930088068490467,7.5978156416229785,6.054737441050079,5.9332756131270505,4.953220531064368,4.559108419425042,6.088327385504263,8.391571850526477,7.806065601586894,5.730130948333831,7.911599619285568,9.315985516109173,9.237207247301265,9.233051484959502,6.459083952098219,8.667940411344615,9.336610475786493,6.825023330262759
9.183115381119505,7.885479084399993,6.174231207168648,9.29371685949487,9.334577144117903,9.092531737283215,7.383137368878234,5.881854677674771,7.8591709592593215,8.351505395736421,6.288075646465225,6.244339491082251,4.811726409908804,4.478510332357835,6.3303313280776266,8.243844795807385,7.852776303326569,5.31444248611672,8.011039866355757,9.49549930490218,9.221772357365667,9.76868190933435,6.27413254171118,8.418028518532855,9.095415122624855,6.745571185906824
9.156733589337385,7.847652008123684,6.314334374971229,9.268435275382064,9.062583330495727,9.32664389777771,7.83602548175961,5.6496072773831445,7.291222501968138,8.476282535868696,6.171002488425737,6.018472641861546,4.540927724059433,4.377961978237873,6.570257813450072,8.62770073610541,8.186677592730874,5.117441195973471,8.036437802977208,9.59323125035759,9.264655114363231,9.261126172620008,6.428901766958579,8.974914004093469,9.304247400377792,6.64741950416929
9.592973379227365,8.149598822192827,6.227777049032162,9.161831415274778,9.167285200321825,9.119215894713953,8.07119792191947,5.569087354491373,7.922117264720546,8.637954534565644,6.611669591205646,5.690175950404982,4.12477024176831,4.384274242054923,6.46833606627937,8.535253663839105,7.989446075973054,4.7672408919076235,7.851240340869917,9.492177221766926,9.141590846063144,9.180236804847713,6.521122513275956,8.526119763818961,9.294839451798158,6.5177740664027946
9.054122113916417,7.948304286982201,6.420053862498484,9.035507565347828,9.346412663424237,9.12176547262618,7.18736548370794,4.680854459773116,7.574590225934811,8.158481967107452,6.427000798433644,5.374545517149999,3.9833339585269223,4.564792000981778,6.568712823095723,8.087997298093983,7.890680725625213,4.236777741556405,7.441077337368895,9.31478273748515,9.113107609907114,9.30560915721044,6.613670081708232,8.477250273664936,9.31314544600129,6.289745186504848
9.123841565358763,8.41968293680121,6.710051113064284,9.123119171958432,9.192825412843868,9.091850463019586,7.904827227934924,4.227629752805596,7.4765528255867775,8.100952625373656,6.2682451395173295,4.665000897319087,3.803715349929579,4.26676333340292,6.794948079039199,8.290793249279544,7.447743994327996,4.405474169228855,7.603802904066009,8.954628167985437,9.186443882358049,9.08682994927467,6.7205843858966565,8.178532966046774,9.158867385940308,6.128828543009944
9.144149061802702,8.074421976183407,7.190086969733374,9.129590155549803,9.232470836669814,9.014544344315885,7.7062562831408625,3.6837933369248286,7.414138914925697,7.71034010139517,6.510182887864759,4.259394425359394,3.559515121731978,4.481847964543678,6.574249328600905,8.383501535210959,7.305932646430426,4.181915684436321,7.745205157375931,9.156791355664744,8.918666117534512,8.936388893543462,6.945278525406202,8.678382928934768,8.859420405902705,5.977699466616224
9.084953192181842,8.489228015184752,6.659665445084811,9.030655976604487,8.999311985096545,8.83771097661054,7.885713826805947,3.627242157140559,7.662731621208688,8.165089922489688,6.936530939106576,4.222489944120628,3.323421465990652,3.895094321738565,6.822373467024409,8.07795930788122,7.67851517650878,4.043440956586234,7.626976474713094,8.558071250892155,9.286786553838532,8.698119669389348,6.913694794364808,8.077747650182872,8.550904890360824,5.86357693688582
8.848088754640639,8.449884872090923,7.089423446476335,8.282047418889185,9.025300552721617,8.626319765324086,7.581782920670565,3.7450754843963874,7.754577645863105,7.629230016126395,6.977936093489065,4.388237913936857,3.2873339570692393,2.886183483653796,6.543476377768863,8.138181672463107,7.4522867585137345,3.46448279931541,7.223160196898888,8.527000298084083,9.321698367387201,8.855421783829206,6.526016905176766,7.47110429930869,9.104566463885739,5.619765857182392
9.054241086423888,8.076892483291804,7.477567863403069,8.546020277873637,8.85912757906385,8.312459868268622,6.674333701942949,4.017988346537627,7.563014084054032,7.71033133649032,6.460246029276687,3.598750541607856,3.4706804268550524,2.526884780705043,6.69836380387205,8.119874500316767,7.158047758622457,2.5141132379347275,6.677031914736377,8.681995373349828,8.977610850656923,8.482916490741749,6.489213637108038,7.8165653523978245,9.009463137347954,5.3567182905284385
9.129043076942617,7.880263087828113,7.224292494867942,8.778876879525406,9.286456209217192,8.505017970714889,5.874755468410996,3.634013630444751,6.789252356172218,7.699866462708514,6.978426185453328,3.011934698926685,3.4335155291536177,2.582368511118151,7.228033110455371,8.228958524410816,6.842104550229932,2.038789946717907,6.393978558385368,8.468177967331753,8.967119896249587,8.275010747040344,6.628569924157159,8.501524192162377,8.921821671261002,5.123376691128565
9.35430574757887,7.756113186762138,7.3291443370282074,8.472200785721153,8.822205923272794,7.909948912428535,5.14034785341428,3.5073897926873565,6.483072161632103,7.411907025179346,6.888373110712756,2.654093043324447,2.829896541385329,2.03530480909674,7.106588781254543,8.647054652208114,6.2542581085760665,1.6154343779731755,5.586575966670783,8.495163098258903,8.900504811781529,7.728880992303926,7.437917939817344,7.8534000196206355,9.285210472912665,4.532255801110759
