sensor_network
8.575266319617636
8.25230982822675
7.914173384285602
7.561215279247659
7.2679744176900245
6.974918784062408
7.035080240593271
6.953243457858238
6.821756523901069
6.780719234930714
6.640199847671094
6.5179325686055805
6.30509596375909
5.969678211388181
5.756818113762063
5.500695703966807
5.3076719720398735
5.108900131255213
4.894541899177498
4.463183944036481
3.8857612019965697
3.2046708378495494
2.6702873651171255
2.4715987448584062
2.3040790707813716
2.141383215140256
2.0719827025763897
2.025205180728116
2.0927405102663177
2.246465386171081
2.343126919138804
2.332662517429726
2.371468298513035
2.274848808838661
2.3160128995839666
2.4706805415961486
2.6481209937413555
2.9418120361331406
3.1513761786084635
3.3961704899857272
3.4986741777526458
3.500386845433391
3.5614582784618047
3.8665788003216193
4.3352824184151535
4.862883671004459
5.375087763146567
5.931032724020978
