Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
7.570051323299064,8.540063093900734,8.019007425767166,8.045632857350299,7.977048797687029,7.918675228103365,7.867763531146307,8.170654092731585,8.148501132507766,8.051094284945245
7.715113682475567,8.028774894800117,7.118294045590667,7.389992421611537,8.290285283780564,7.808443421832689,7.762954486073496,7.304748110911574,7.594333800776044,7.566054651363047
6.995550607289213,7.677140438348146,7.365523203277683,7.267033779198163,7.679218432971486,7.091634626204314,7.1571609210830704,6.992943526596313,7.587963163883067,7.3175283239857185
6.8038553046209955,7.438781502022707,6.870976194380292,6.761540088290172,7.098346037412666,7.178406096202279,6.845525438066507,6.791237019045241,6.601272510460911,6.915915376165011
6.608062345975452,7.1766148619923,7.098100017615973,6.660181678417415,6.992818013200087,6.529548476429037,7.155761317236939,6.651125604257048,6.297212037330783,6.857142239638339
6.756112118553791,6.92190650995151,6.489880917634147,6.601943498776105,6.741987466010892,6.1175796460970115,6.558776937810794,6.98365974814334,6.568782560995221,6.827133626852831
6.865617348368746,6.808752883209862,6.65110159404031,6.775314964120436,6.128982647617327,6.828892674583935,6.563189368070849,6.67269380990915,6.630607732364692,6.787050169797536
6.631782364154859,6.908310669435158,6.385574834538479,6.729427828330249,5.773282734880529,6.35712300118256,6.70676747207132,6.3101224899467345,6.612971442100123,6.5520074928379595
6.650904975896067,6.356536179105885,6.2319127911752235,6.553003796513912,5.903362097989549,6.135912068250963,6.633012156705605,6.43150190007405,6.402547202344643,6.530636163084226
6.394726533397903,6.435553088018524,6.4853863304247215,6.4634850350567685,5.822908459025385,6.313204952377203,6.881632848953445,6.690866638360916,5.4283852089746665,6.490578432717798
5.848772412068567,6.953208556873569,6.381876507383187,6.5143344355247175,5.426241643400475,6.153586092844449,6.7780225502765,6.336286155075209,5.3003643826688025,6.438297183383105
5.929610754236381,6.754101550161573,6.205596203597603,6.2772499458207385,5.502514248587374,6.02041500831517,6.688370116272679,6.396686274784897,5.136544720596253,6.3744690844690535
6.206679155172819,5.976425012528645,5.68882833121031,6.415538360693457,5.557233684739235,6.29437478537156,6.884576808839194,6.042470912373316,5.601971096709254,6.415060410468401
6.330329373592246,6.513138921817485,5.2702670715896405,6.360421531653304,5.525894085528225,5.597361848711188,6.680355896864486,6.487816599600169,6.148513798337732,6.418006345373356
6.556306690285865,5.944617395696184,5.791375677095492,6.389355502667849,6.032684152134828,5.303621227550486,6.574830205599072,6.886135695227278,6.5572306511898,6.354382263728594
6.699484737183595,5.825558938553816,5.5096768758294825,6.65335310952936,5.744674775605301,4.806823002833161,6.607439027437993,6.271019571156945,6.946939969716602,6.297658391356067
6.702367422585585,6.184778171319579,5.941715025545941,6.499243729052871,5.685407955817567,4.990899405550491,6.609965508770466,5.794637418279797,6.558108094672837,6.292072423644339
6.306884704663185,6.029740896550507,5.751853365318312,6.480582895493429,5.755391316565247,5.501137621884208,6.874728939163465,5.867684869176939,6.440862036628483,6.305097572914165
6.095867951719654,5.636609702467475,5.7993721460735905,6.3539075218145635,5.354894324213653,5.532609957131304,6.645636033628332,5.900887040769228,5.993359162744006,6.170011816170298
6.377999481503196,5.719071646820171,6.048611987606523,5.963346549500105,4.946416504180683,5.571389052068427,6.832420226236625,5.786959435891072,6.818099724134624,6.226130642747873
6.406316395475769,5.557301209947142,5.930276946788314,5.972258064334017,4.900685697593718,5.5176827260399035,6.143389625929573,5.5692600116554765,6.000092218584696,6.180951774082841
6.585286516861237,5.647739657712447,5.712687266105602,6.4423717176400945,4.553890145314743,5.185799241029691,5.627673955875865,5.878355213732889,6.055267931283517,6.065386996249713
7.084777056855947,5.715736263529203,5.68572728425522,6.174540677766909,4.362651988479242,5.632755037797418,5.748814465542494,5.570077097598737,5.998431472378677,6.116213713089582
6.555833666422904,5.758953992991757,5.83933849654284,6.387696833651651,4.953800657365926,6.011098569350259,6.097806399036005,5.464444751300352,6.136178390814473,6.202897310356425
6.831381429116843,6.1670206922770605,6.22261380189428,6.2968441840392755,5.141992043608877,6.243761781698493,5.695926419039285,5.109160762222358,6.090676425515366,6.1589385825430245
6.327648435693742,7.058186345820376,6.652662172897676,6.2540410009697744,4.923385731702703,6.088401828377566,5.81866304819733,4.915726631809313,6.041488013225933,6.188549634744915
6.705495473383311,6.982169773884338,6.895319544679925,6.123640488520233,4.902371129242356,5.8817383399019585,5.971035172085301,4.507140744241652,5.452869813722544,6.111939301062239
6.335838599936604,7.003518114941777,6.062477861550107,6.101761356509632,5.463813282711586,5.86353823488399,6.4304490407993224,4.82067115552138,5.653379020259635,6.169459509880792
