Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9
7.570051338142101,8.540061633700512,8.019007425767168,8.045632857350299,7.97704879768703,7.91309929699191,7.872308993483402,8.170653775136532,8.148501132507768
7.715113682475567,7.972441747090638,7.118294045590666,7.389992421611539,8.235401169448771,7.854371733883329,7.759943302855848,7.304748089512621,7.59621806990154
6.992745681740491,7.837535975339835,7.34296948275879,7.232572575678209,7.745472173360262,7.091394956518288,7.153193528677178,6.951324856789584,7.606323555534615
6.841247685159079,7.3805118534791685,6.921891273800124,6.742373665448091,7.10951499007477,7.364614986209426,6.841407582607259,6.6326613620806745,6.648897168348407
6.62666700022742,7.183150728554917,7.056330202424185,6.737441495890616,6.9538892539384145,6.789251150417459,7.144618699303845,6.479620665181023,6.337179246599819
6.688305289811875,7.053317880200063,6.669483548762734,6.603332709816185,6.882184798153817,6.463967507344259,6.5844843164154705,6.803803609823568,7.022205472545193
6.794518922868727,6.967194026381617,6.7388604927146245,6.800807607264574,6.266433354278771,6.6437100946853125,6.540430245497364,6.61135362723625,6.503995297064096
6.792737682281254,6.908044229655331,6.33384329160776,6.665550630824158,5.867778825240072,6.535499208656602,6.578618777903299,6.380828800809848,6.317643241444772
6.668402435477973,6.748486229361792,6.397477743241929,6.302262405674831,5.683773396772383,6.360426680292135,6.7473617706372,6.391815089746105,5.893383209252694
6.032523948399296,6.384008231470216,6.358207504541708,6.66350585073733,5.515308864319777,5.7967777462179235,6.485932534014862,6.480038469749381,5.703545676656793
6.054326742276299,7.002176980189886,6.432641385838086,6.468343953422913,5.808698447897404,6.308806293558735,6.761366030139796,6.665203781372167,5.641879636775681
6.122486982921655,6.450069471089599,6.060260192751818,6.1788865288596195,5.709655697685624,6.217692047535873,6.474462372351076,6.257851385393711,5.149852360919092
6.284649895383873,6.007549354703787,5.704432198088503,6.326959881571117,5.540365886591907,6.18761561103386,6.3859954224450215,5.956822533398527,5.651619746815909
6.326642686272546,6.415786822809273,5.4009009989526175,6.4633909538468695,5.563406289545064,6.422197878232677,6.747945179418445,6.627946854382548,5.876600914551897
6.383403753535594,6.350434851487779,5.841782320597938,6.530785212916348,5.454148885142494,5.693364963159569,6.57340327052535,6.7022658280454825,6.27454429289856
6.449874588497682,6.42098887547715,5.540764870373153,6.5793813093940186,5.5464540163126905,5.616352088267195,6.654108406680302,5.861971416330199,6.08449618868887
6.62864662929197,6.677176870580389,5.907317476880361,6.35490116781368,5.446374811118204,5.529643547471986,6.569693594750418,5.13881629641901,6.237937003194669
6.523900506584892,6.156821441318228,5.862886223937014,6.409895359324822,5.211134170674704,5.557849167888273,6.8217573836584995,5.297735891708594,5.743338295349578
6.612710760535073,6.321000825424223,6.365081594093887,6.254548596997553,4.855600633233958,5.672860369226217,6.317910185503577,5.634664066480761,5.5007299216626055
6.392993801128113,5.881332552265846,6.1847584648321305,6.186070614461665,4.765794883019491,5.60513131626416,6.362267254550645,5.877255899003231,6.0769349823702665
6.7274969154023925,5.814877943325779,6.133974736334346,6.39617807171849,4.786426764717498,5.424689539962087,5.7717095851684475,5.546575722821974,5.389858385916138
6.444375493747383,5.512061636008223,5.584019981856363,6.368376789825035,4.540266835691064,5.79138455615822,5.621540565946042,5.8540623906933185,5.333861049254021
6.83705756025897,5.415515791232937,5.346297736352308,6.207788502156421,4.314973489380647,5.904671380233925,5.682088213694928,5.735435921173989,5.581625544368431
6.432354982683237,5.559405042467639,5.673320975268331,6.420978489982559,4.723653284354534,5.977600385109035,6.018368603650231,5.363371168855258,5.451334457663804
6.685934463822054,5.779209087538136,5.969571709968866,6.081653363742767,4.630575847728936,6.098487776406556,5.855682701107128,5.201701948637743,5.730435104386722
6.210740149840301,6.1453790650943585,6.160689271187748,6.3785657476698026,3.843183806268014,5.710479821919502,6.248427156836211,5.26244530938433,5.556269724409546
6.298123628008844,5.913906171727735,5.814655010731177,6.059631289325338,3.9881719164804714,5.772480740424082,6.369130185138621,4.956320075317217,5.459859319186518
6.521331424611293,5.651262629879346,5.770948727061351,6.109920130892053,4.008225232855042,5.691803616716945,6.615545510219766,5.137989541093771,5.52375010644082
6.01212490880876,5.495073516553765,5.693234797586817,6.325078730879026,3.992091838624559,5.5370548458289734,6.169832424039121,5.5995838147005,5.346155410465746
6.084626747097331,5.880233766350929,5.737270209483918,6.215535112804486,3.677170536567019,6.2494350389012405,6.102401907962313,5.430631542033924,5.4547586532360794
5.773573957759841,5.522035580583542,5.975163065164748,5.508942738919836,3.2473713185560675,5.878759437284,6.062703358726633,5.694300858356066,6.140619319055305
6.128409445250398,5.498516168040333,6.1647118160236865,5.911025805065304,3.316119588081506,5.594196003405531,5.5313951111170985,5.915426581447882,5.938636646427329
6.377651041958011,5.748865637403029,6.448944455587539,5.70269676507509,3.150301271860595,5.669412201564063,5.946315366848674,5.7285679434709795,5.92309750291373
6.5180557588984875,5.932456311367857,6.1616391241357045,5.868026984681954,3.0829527132579297,5.89534946322715,6.096035890273878,5.315346286375274,6.141056897388589
6.022715750572713,5.513384029837576,6.362320207270884,5.977707331280301,2.8216875018993326,5.641028581263385,6.499714339972078,5.4778922372210355,6.163092533410946
6.4261253644919965,5.47212016967381,5.6734305430574405,5.967179627731615,2.555362439962992,5.62898436525341,6.261483280004098,5.42589913816062,5.610136513105108
5.974048165168398,5.7636663757141555,5.869641971132219,6.539749576655926,2.610757784803951,5.624580412841105,6.026463330983025,5.386698671375964,5.793911866419486
5.639330595276025,5.1791615237385145,5.617626826789652,6.290251686688338,2.099647349281742,5.771586828063057,6.244638985856657,6.08457527882397,5.758310894760553
6.102524823285675,6.009880859620695,5.753884274251714,6.174133041831772,2.2967308461971894,5.749329206303443,6.068385811608837,6.230130609403031,5.514531235995663
6.329221810621286,5.783307587812452,6.507843345438679,6.452820599366209,2.622248747790124,5.093813865131917,5.920646990635762,5.924243840963193,5.948674689520057
6.370596567790908,5.020369354236815,6.471197596865322,6.2787420819275646,2.5590879894545,5.031914662089533,5.917175243393965,5.211327862916863,5.400906312930061
6.221047793893632,5.121928875066595,5.885551752304444,6.475344980172164,2.594682885669815,5.430363017566858,6.251644516971537,5.100311157290952,5.6741929856003805
6.42364578417144,5.192373844614714,5.981680310120931,6.009409402721328,2.171242776006417,5.194936249420224,5.9021446291153925,5.908738067313739,5.866340892577633
6.651729283394105,5.167026679066053,6.245778007298773,6.199619117219464,2.0836638663571585,5.144307576516034,5.926612369993401,5.986313032746637,5.920242139838261
6.490173372396026,4.488511984367856,6.606034735955971,6.352246723873356,1.9786069006625895,5.184205075238159,5.792022040137222,5.816468521660088,6.0534838076948185
6.374977353579511,4.964587941983432,6.462072588508978,6.338436500507906,1.9854316305618298,5.79643460589383,6.042758798773601,5.7791584602092,5.789805486823085
6.372924200346052,4.476156620437149,6.243543853334153,6.321290496762023,2.002463122015776,6.038454100630099,6.0950386874774125,5.273492636242902,5.639540285568315
6.235725633382247,4.090016575929485,6.162994475158174,5.963081529976332,1.7468587249277816,5.721881676696303,5.909168754797876,4.652619176142976,5.76249997330089
