time,veh,activation
5760,25711,1
5760,25728,1
5760,25815,1
5760,25913,1
5760,25915,1
5760,25920,1
5760,25937,1
5760,25960,1
5760,25964,1
5760,26030,1
5760,26056,1
5760,26072,1
5760,26084,1
5760,26091,1
5760,26107,1
5760,26174,1
5760,26185,1
5760,26243,1
5760,26261,1
5760,26288,1
5760,26290,1
5760,26298,1
5760,26336,1
5760,26344,1
5760,26375,1
5760,26387,1
5760,26388,1
5760,26453,1
5760,26494,1
5760,26499,1
5760,26530,1
5760,26531,1
5760,26535,1
5760,26536,1
5760,26553,1
5760,26596,1
5760,26607,1
5760,26621,1
5760,26647,1
5760,26649,1
5760,26678,1
5760,26692,1
5760,26698,1
5760,26747,1
5760,26753,1
5760,26849,1
5760,26871,1
5760,26887,1
5760,26912,1
5760,26913,1
5760,26926,1
5760,26928,1
5760,26943,1
5760,26951,1
5760,26953,1
5760,26954,1
5760,26972,1
5760,27154,1
5760,27157,1
5760,27165,1
5760,27191,1
5760,27226,1
5760,27243,1
5760,27254,1
5760,27267,1
5760,27269,1
5760,27282,1
5760,27286,1
5760,27291,1
5760,27284,1
5760,27285,1
5760,27294,1
5760,27302,1
5760,27351,1
5760,27369,1
5760,27362,1
5760,27373,1
5760,27386,1
5760,27402,1
5766,27455,1
5769,27471,1
5774,27494,1
5779,27508,1
5783,27524,1
5784,27529,1
5790,27562,1
5795,27586,1
5797,27593,1
5797,27595,1
5801,27619,1
5804,27625,1
5817,27688,1
5819,27696,1
5824,27721,1
5828,27744,1
5828,27750,1
5838,27798,1
5843,27821,1
5851,27856,1
5852,27862,1
5853,27869,1
5854,27877,1
5861,27900,1
5862,27905,1
5862,27906,1
5864,27916,1
5867,27931,1
5868,27934,1
5869,27935,1
5873,27952,1
5876,27963,1
5877,27973,1
5878,27974,1
5887,28009,1
5887,28011,1
5888,28012,1
5888,28013,1
5891,28026,1
5891,28030,1
5894,28052,1
5900,28076,1
5900,28080,1
5901,28086,1
5910,28128,1
5924,28183,1
5929,28202,1
5930,28206,1
5931,28210,1
5931,28218,1
5940,24054,1
5940,24717,1
5940,24744,1
5940,24798,1
5940,24850,1
5940,25039,1
5940,25208,1
5940,25448,1
5940,25473,1
5940,25522,1
5940,25549,1
5940,25805,1
5940,25833,1
5940,25846,1
5940,25919,1
5940,25967,1
5940,26005,1
5940,26028,1
5940,26065,1
5940,26104,1
5940,26129,1
5940,26154,1
5940,26202,1
5940,26271,1
5940,26298,1
5940,26343,1
5940,26403,1
5940,26415,1
5940,26437,1
5940,26498,1
5940,26544,1
5940,26547,1
5940,26553,1
5940,26571,1
5940,26669,1
5940,26721,1
5940,26750,1
5940,26759,1
5940,26795,1
5940,26798,1
5940,26830,1
5940,26855,1
5940,26860,1
5940,26875,1
5940,26865,1
5940,26896,1
5940,26919,1
5940,26933,1
5940,26954,1
5940,26999,1
5940,27023,1
5940,27073,1
5940,27075,1
5940,27105,1
5940,27116,1
5940,27181,1
5940,27188,1
5940,27176,1
5940,27202,1
5940,27212,1
5940,27242,1
5940,27313,1
5940,27324,1
5940,27379,1
5940,27401,1
5940,27405,1
5940,27422,1
5940,27465,1
5940,27489,1
5940,27490,1
5940,27496,1
5940,27521,1
5940,27541,1
5940,27560,1
5940,27597,1
5940,27624,1
5940,27633,1
5940,27655,1
5940,27680,1
5940,27749,1
5940,27759,1
5940,27792,1
5940,27811,1
5940,27817,1
5940,27824,1
5940,27832,1
5940,27837,1
5940,27850,1
5940,27855,1
5940,27908,1
5940,27916,1
5940,27947,1
5940,27955,1
5940,27997,1
5940,28000,1
5940,28009,1
5940,28037,1
5940,28051,1
5940,28053,1
5940,28080,1
5940,28090,1
5940,28107,1
5940,28131,1
5940,28148,1
5940,28182,1
5940,28231,1
5940,28244,1
5942,28265,1
5947,28292,1
5947,28295,1
5948,28302,1
5949,28306,1
5956,28334,1
5970,28397,1
5974,28418,1
5976,28424,1
5979,28444,1
5991,28503,1
5992,28507,1
5992,28508,1
5993,28515,1
5994,28519,1
5997,28535,1
5999,28552,1
6001,28560,1
6002,28562,1
6006,28585,1
6007,28586,1
6008,28597,1
6010,28602,1
6014,28624,1
6019,28644,1
6028,28688,1
6037,28735,1
6042,28764,1
6043,28769,1
6043,28772,1
6045,28782,1
6046,28784,1
6050,28798,1
6052,28809,1
6061,28841,1
6063,28850,1
6067,28869,1
6073,28897,1
6084,28940,1
6090,28958,1
6090,28959,1
6093,28971,1
6097,28985,1
6100,28999,1
6101,29002,1
6103,29017,1
6108,29041,1
6110,29049,1
6115,29066,1
6116,29071,1
6120,25672,1
6120,26193,1
6120,26224,1
6120,26437,1
6120,26581,1
6120,26889,1
6120,26960,1
6120,27079,1
6120,27143,1
6120,27215,1
6120,27258,1
6120,27262,1
