Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
27362.885712149327,31542.340606834456,32032.0734032083,30236.42645195762,57734.582641278124,29932.475797307103,32675.819830287564,24861.652762976126,27569.539055245823,677472.7462619535
27875.323065031127,31771.4975193291,30303.11427752682,34025.27121858254,58433.611038585026,25467.48435588544,31835.920756455336,22537.963409858756,31138.24274517389,684594.2731337884
26308.333579377533,33069.192452834905,31121.148197198425,36206.912981526315,52152.17606246969,25910.60623288452,33500.16158711612,19775.313565464756,34994.98314255081,689276.3392061366
26244.516261644432,38902.74663499796,27962.493168906116,36086.630608654814,49467.74502243524,27822.06693609528,30919.41086032179,22867.84912163001,38125.54095328114,682497.7343994749
27864.38373854156,37681.41891158515,33575.493587450415,28692.718424139828,49613.538948170106,23728.600174894327,29228.904870523824,23529.687833910222,35706.41816054526,678878.3512070156
31567.554479610673,34543.82815704322,39131.53602231361,29878.954741697373,50615.94590934986,23446.804677428605,29517.73148746539,22505.465886840662,34086.34527775049,679430.9607738182
30730.909271281052,33294.26747735915,33063.25033233022,27454.319209569552,50521.10474800565,23238.391942608403,31447.273767958693,25054.749522313887,34897.7356296827,697140.8990869091
27606.747938076685,28248.052901892068,34096.92174114968,31567.305004812675,51344.06255944885,23781.678940846137,32123.68538529942,24789.858130086595,35703.63296371399,697117.2510314484
29041.435977508605,23773.125324960845,35816.07910744276,30446.55459974542,54469.11422317656,22792.83458627633,29528.344335112637,26449.178841492278,43088.67299962504,703948.4552268073
26758.81124518071,26573.084008857517,30151.133824319382,28044.695274774822,55945.052672952224,25110.79511332361,26724.428436379585,30612.482834204395,43952.991861541836,727074.9183629418
23418.381237473543,36693.351074263934,27468.521540713326,26833.526214200083,59839.20640770916,25788.7544565408,27377.98646559538,34711.5780533998,46813.68684250263,750104.6003955986
23079.14230599715,38907.62300370741,30501.06072413086,26537.68538539877,66910.37323519534,24524.977911629903,26521.949740597607,38459.92714617125,47787.33928967139,776114.6664495397
23312.1002465735,41599.60714393259,28732.652634863487,29525.601911284182,65440.16421616818,26813.219015283143,27344.50215663863,36707.27809791437,50456.25713808935,801013.9593349267
22196.691136700018,40639.61777264401,27190.042584756295,31301.782723736105,69148.93117852816,32271.36568744276,26131.66483513262,37435.74907046252,51766.640179229595,819761.4055311597
21527.273836265078,41992.68863316407,27768.517756533653,28274.11563474537,72046.75818794893,35269.427897984795,30896.48795957799,35979.52433778107,54743.33864977151,843128.5643878375
