Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001255889556740446,0.0,0.0,0.0018949625379141744,0.00401365627445714,0.0,0.006825604443629975,0.0
0.00038338334062673965,0.0,0.0,0.0,0.014553250773708185,0.008992495378888053,0.004069634271787604,0.0023056875565703946,0.0
0.0,0.0,0.0,0.0,0.017210465047024708,0.004472947708961721,0.002692206632852745,0.0038013884379918053,0.0
0.0,0.0,0.0,0.0,0.014028045791492968,0.013252553583111264,0.004353084835464285,0.007972105916832718,0.0
0.0,0.0,0.0,0.0,0.018640358816696023,0.012689603833358466,0.007032581512825438,0.008668237778094195,0.0
0.0,0.0,0.0,0.0,0.02090128940761524,0.009449078129611287,0.004621393627427653,0.013600288083076919,0.0
0.0,0.0,0.0,0.0,0.014073077801773892,0.015981659025877476,0.004429616417058201,0.01774894952021814,0.0
0.0,0.001612505038597084,0.0,0.0,0.009927260303244274,0.020502917685710116,0.005602124667044227,0.018180287503513012,0.0
0.0,0.0,0.0,0.0,0.015392997813903441,0.018357528817592356,0.005744852088796227,0.020490879309128556,0.00478693050971607
0.011836599352089305,0.0,0.0,0.0,0.010563750343386375,0.02602221308679315,0.006009722232097274,0.029398951143186712,0.05469125285791443
0.0055147389598185215,0.0,0.0,0.0,0.012612217688235772,0.031897610864040214,0.006527303527352226,0.031725280019078095,0.05424259308291479
0.0,0.0,0.0036409609694391665,0.0,0.014344856843899623,0.035267867723776464,0.007323400439455934,0.035452854260722505,0.06734703418940391
0.0,0.0296246087819258,0.04456826912103873,0.0,0.016601920258939987,0.03545474525500958,0.006786963459179627,0.03383131237971361,0.0202573333059326
6.812676826117858e-06,0.004531271613634313,0.056445230766625554,0.0,0.015167130748165173,0.035967072286064744,0.007265534902091236,0.04018146609410747,0.0
0.0,0.0,0.0,0.0,0.018528650949102183,0.031537266133253736,0.006529379983476018,0.04470921141762629,0.0
0.0,0.0,0.0,0.0,0.01401334110271597,0.03284151297082949,0.007785904545716593,0.045850432253255115,0.0
0.0,0.0,0.0,0.006662904795234292,0.01141632175975393,0.03604957934979314,0.010546131226033732,0.045549935320099884,0.001689723119443376
0.0,0.008168936252253733,0.0014967492478871747,0.00533877260594845,0.004801858649327239,0.043639278232117974,0.012291196543372861,0.04640530443772317,0.00452653807255915
0.0,0.0023763477046150894,0.0,0.00011406092481702768,0.03565386719552671,0.051610337938134104,0.010400492156178158,0.054394637105258825,0.014359216840332367
0.0,0.040638159139205876,0.0,0.02487243466039385,0.020690254249735196,0.04978096046210214,0.011052647714746365,0.059937198017029895,0.0
0.0,0.03125800448290078,0.0,0.025143085061640202,0.014521419077764885,0.054976786581435816,0.011345139044920306,0.062464158446517155,0.018348527748546672
0.0,0.042469792560396846,0.012525813311016099,0.0,0.016807187991172534,0.057766520888458885,0.00856330541419168,0.0680387268723017,0.008065426150006716
0.005014827310702645,0.0,0.0,0.035668187996626355,0.05334430887260666,0.058746493853627894,0.009191070714976636,0.07471401178090098,0.0
0.0008990279006722748,0.0,0.0,0.007450365408815385,0.024716238000882962,0.06025364663770142,0.011959663033362624,0.07127961443155936,0.0
0.0,0.0,0.0,0.007604356742774987,0.03101102782037457,0.0663321277617512,0.009911106134542404,0.07455806994081096,0.0
0.000503798577571166,0.0,0.0,0.01726910822698885,0.05795509525602255,0.06972420044887044,0.012248859004815975,0.07878192515267089,0.02985949823342321
0.001952926701386623,0.007821160989377629,0.004866229087875262,0.0,0.04770479808215833,0.07387846017995826,0.010391010682672229,0.0857928835850459,0.08407288045610728
0.002059280141488812,0.0334224062566254,0.029460141403428175,0.011942272850625213,0.02540255555808596,0.08161829046248022,0.008581066529930355,0.09379380674063267,0.08518517143958049
0.009578049411832934,0.036856989321162825,0.020163398705451918,0.0,0.0246208514366712,0.08077433271860208,0.008631217140605107,0.09545899349976306,0.051069490742818524
0.004970458830329705,0.012237968314099457,0.0,0.0,0.058525597966341936,0.0851068568820988,0.010033946153420677,0.09921282331079986,0.029745620986138144
0.0,0.0,0.0,0.0,0.06853961611306542,0.08752604515481056,0.00844357167971688,0.10470946689066998,0.0
0.00093008210433803,0.005981641543462313,0.0,0.008852478817070297,0.07223757114862422,0.08930918739570146,0.008069475467822294,0.10846183923205993,0.0
0.0023582548842480417,0.0,0.0,0.05591712637106888,0.07528020260889723,0.09458401377007312,0.009017653925931398,0.11417603266010107,0.014390557696430495
0.004707670135266429,0.02986147277931117,0.0,0.046037335255006084,0.0763455309918552,0.0962071038596484,0.008471428838371205,0.11888382817221918,0.0
0.004691135678370392,0.04612628147249814,0.0,0.03441504911927096,0.06092112144449363,0.10063577430342306,0.009200550286400464,0.12344417006493949,0.0
0.006218126102351127,0.07263970869578512,0.005148684663162206,0.034353616797644426,0.05610448988719513,0.10561115968008068,0.010482014575759651,0.12351939581370121,0.008390708680388104
0.006186997133893162,0.04805527483644384,0.0,0.040410522720262354,0.05133704836248315,0.10654115704585124,0.01263594019154262,0.1215537816712412,0.0
0.004291692045505537,0.006570224022040938,0.0,0.013695477400991862,0.08288927866855045,0.10955184318629733,0.010985007294677444,0.12526453838100418,0.0020840150639732102
0.0017247389947161566,0.0,0.0,0.0283194140129594,0.13700865921667627,0.11839273177502761,0.016161447776877724,0.12550006006330378,0.08609336117789446
0.0023335555636709252,0.0,0.0,0.023782692192178045,0.18878337151159214,0.12316522624283356,0.020518774928098355,0.17826904536475896,0.11692849096472435
