Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
168299.28648057647,215510.38994785747,187815.74282587584,205156.04465749193,108202.78757848032,83155.50080064734,175138.51625129572,57394.64652445805,92381.04023788277,3473594.8762446446
173922.10350254792,185583.53281354846,182441.45436174265,204868.73600375198,94521.97480512677,95784.83738955412,171135.37094546654,54636.565734738084,99699.70666180333,3394651.0634286725
163035.77624329607,190370.26262800331,183243.645725851,199868.96418662832,95212.28153622025,90896.97324977562,170351.83417850954,63174.79326634882,70569.93149893136,3390795.7703762758
161848.1326413284,162023.07846198796,182918.14742280135,203584.89874379174,93953.3039177049,65946.23827942899,137114.79730386788,75444.15248429324,61104.987495715075,3243100.365168743
167329.24193240536,159215.48219612427,187177.40602430858,217829.58139341112,85784.98103996765,85743.88998134853,133943.20348918097,68756.7266578687,63806.94548338878,3302041.9758150005
176727.87106452073,143905.33402202124,173191.90277615422,211285.25878200008,102490.19555539438,74954.08811047593,118295.9503826977,57523.11713112423,72017.03781174491,3264174.483567868
174785.40797182012,158023.04659790618,154889.44754411088,172826.4112367663,104672.22943724552,69340.84352742607,119430.81006712742,96354.6975088663,66022.96559372905,3250047.2263352377
176409.20306330486,150290.3503119343,119101.53187328635,185736.42963683236,91027.68578259966,92061.70824788773,92594.50145885207,113695.56360514101,54854.0771288974,3119335.496682071
173878.8850286548,132207.45740718307,90777.36129202577,176544.5209613827,119071.19821253193,84906.85646403758,82147.47723288047,88146.40173966532,50577.15517405681,2900402.653895268
163249.40055505082,124716.09452933866,71123.14020089919,163207.77565621762,92025.67657075335,96654.46091608859,70660.85755155809,77670.40539136539,57208.591235860724,2595482.203196158
114005.57554457654,97538.56460493382,38860.22252060677,144112.5528231766,67887.27698167265,79187.53442443117,56076.997327341945,80856.251796356,31996.74598957247,2369956.1991661973
98047.526361635,82143.71883072343,24682.9741245774,127050.187145044,63638.47086149481,65780.81875869635,48780.98119839663,67940.57506896032,33702.43460400134,2174715.6196525707
110734.00692991703,92303.85949970638,43981.8222350406,119886.05055463854,60270.51068906068,57367.41113587025,41042.489519298346,49239.721562040555,19729.504732983292,2105960.6732398565
95823.21055569277,88940.1914033655,44602.36322703536,119779.3814393684,56550.25635209398,60544.82209332447,37237.77970917617,49263.26301210492,20769.63915786811,2129290.55812175
80714.06321980742,68285.87675986343,43888.232026759266,117055.44034952707,60743.568777877306,49929.509156111635,33300.14217296938,50017.544079763225,26956.032157161,2048250.8397227523
88409.85780497482,77582.26617775374,39006.08717495705,109349.62281514904,43587.684326122704,55477.25655700638,34069.877351051335,52019.29924924687,15073.594664885853,1987831.074010513
76731.05453968215,70962.66260426084,22565.472974641856,99959.43418549215,41491.43554881919,44742.4329849402,32898.73254738202,41088.3827449466,16329.41617164813,1910071.5692359984
75342.46945551659,69964.10783823111,28119.04383377243,100355.35311944826,42680.31749094554,57082.73919839563,30600.341333641183,49855.94242264144,20474.971915966813,1963417.4934659584
63639.343052584925,69133.4414675696,23911.072657974153,106993.4972885515,42650.34278805789,42509.48043011188,33039.306428278534,48246.12256037646,22373.555696173324,1931505.993379545
50892.75874435404,80365.84654654367,14418.94903102049,105316.71853694094,41218.34968595213,31248.373367490367,24591.634790461027,48508.46922122616,27290.98110745868,1790586.757147735
43222.45669235925,92876.22422698943,14550.146366827075,101812.86570606689,43425.396075839526,41121.72741812028,25808.08336266106,47870.15371437877,19369.168316980118,1762074.7168695314
41114.994974657566,93390.1492654529,13471.735185177155,110869.67816833896,37740.14188781169,31420.314800549582,27639.708328975725,52928.79036278235,18952.00047801728,1728430.9513556205
41200.647388975114,96352.54375929394,20590.84120162963,80528.64687959921,46791.483599898354,33955.8036428493,34298.424586663336,50583.342221452454,30327.777014260442,1702088.7294522692
39669.72767049281,95667.36007434159,20604.16005590644,108945.91051193407,43623.568077941236,28482.618684915822,27385.541310922945,52677.97134871707,19774.515293253637,1618467.6811498147
34581.42383930234,102250.74362568294,14502.873519682738,83932.29327894733,38362.75867416736,49835.68637921447,19306.6109700332,45569.40469281258,22264.61658323284,1563297.4602773439
14192.424304398233,67315.88524981441,18565.112579888817,72339.16736895048,27816.34593460789,34502.90389083208,11833.695722801982,38918.237017716274,12085.842559919814,1294710.594281895
28890.96400346203,36449.62286804329,12639.588369859035,40877.42387657125,28671.07860460213,22754.469441951584,12240.754632206374,30697.431068905495,18024.583051540114,1360384.3978083562
55622.78092947636,37651.93858756433,18716.85331621768,43364.73864713983,31094.38708060108,23127.512904234973,12515.72506885323,39118.90157896623,20473.98477238271,1386235.642432406
57346.838885802565,50472.571638195855,9559.027142561545,49912.16967292666,33255.832039261375,21577.475049699897,8987.739939581525,28223.357363594045,29114.362659784678,1359208.203233298
61793.36124441998,68929.94395435277,15847.231202856565,58570.78162724709,31637.843350107923,26907.278497834017,12517.591548050059,31532.85623912386,19674.28365859549,1455358.3072207235
68203.12018482941,80922.60845784727,14412.875579545353,60813.88688106928,26226.716430948294,37932.65551057655,8812.326825402823,36613.06565465415,21462.35963735824,1474680.1373969754
63104.54698952369,79260.18256879838,16333.413483673274,83726.12358624503,32523.998682885103,26842.28204307642,11108.48320803947,32253.18889148507,26660.839502130926,1461261.6576723717
59013.43370695477,83055.02510853526,13288.639015453275,80667.1661638516,23628.437194095866,27824.089920244613,11632.056434435604,32734.637962594617,30661.03956073766,1487248.3012990842
57910.682359609185,71889.9105033403,13803.973001394292,87002.06736534518,17573.788980189856,23162.78633635793,19317.021414288447,27003.03666491709,27957.958319248362,1476007.6763510036
58154.59076171413,84323.7872869658,11744.52344721739,73020.63644044659,19337.75660767463,26429.99566956149,9192.042694340564,34146.618668723124,25161.58567940081,1475644.0459790283
