Cpt_GLOBAL
8.051094284945245
7.571713893892662
7.327426299226756
6.873032423037109
6.912579486565011
6.8284785400910435
6.761783618666642
6.543488732160508
6.536461567658524
6.408809802055025
6.491605928060235
6.41718297156342
6.430234163539338
6.383969181588625
6.414915944995908
6.403298100340781
6.3256992624879835
6.273579881223716
6.276540186076783
6.251830548510985
6.219945663782156
6.232751111853698
6.241302289561755
6.232106094512823
6.155144664830667
6.178286583112728
6.131596273974693
6.173080875840679
6.171934509390993
6.137157535809607
6.051162959085919
6.1061859683960185
6.135002029793548
6.218419422986941
6.18444131839858
6.154415409912696
6.243204722954638
6.219746456205596
6.203087192078483
6.177266914655021
6.100269782681333
6.063612310736936
5.939222162972027
5.923141791120012
5.977842273592834
6.165084760810744
6.191509172590815
6.20279579336206
6.002709215402295
5.968928942591402
5.904933236351277
5.820321070063709
5.933834600570914
6.021189616064601
5.9498800348047896
5.97047726246299
5.931755048320502
5.90611419728787
5.835089448471781
5.7643019275445235
5.827796685264782
6.143882868721925
6.357642988859486
6.664659969427624
6.964857492558761
7.0309183550544425
7.227874057061085
7.252463188990583
7.048954677422338
7.17437363904536
7.137841955966207
7.166659212984961
7.281793117486337
7.141797049003032
7.079727432894719
7.164534818093425
7.033252296523897
7.680048333619363
7.777069432975214
7.4026451912700155
7.117188663492172
7.0533960605322035
7.243231294613847
7.082457549647939
7.196645510509918
7.174031596518005
7.027993237031648
7.147775053808781
7.187644467618178
7.1585057659654066
7.241659972839896
7.175770723531665
7.087803988781478
7.2389689748078645
6.982841622644593
6.879710780518904
7.685216788139281
10.104495656215024
