Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
7.570051323299064,8.540063093900734,8.019007425767164,8.045632857350299,7.97704879768703,7.918675228103365,7.867763531146307,8.170654092731583,8.148501132507764,8.051094284945247
7.715113682475566,8.028774894800117,7.115631317592579,7.389627463217528,8.262288416637972,7.801895063947636,7.758496216128211,7.299727213621463,7.577545137877613,7.56087734037881
6.997822718541635,7.711474016761913,7.390914858447536,7.268808088433975,7.654087089990343,7.054964725231183,7.162666432382598,6.968629402344259,7.582208546373854,7.3189065764170005
6.78676628698408,7.3898654305246,6.937508359947812,6.759832279352048,7.08419861247597,7.081133245463177,6.9591295486305285,6.726478448459343,6.6063402237330315,6.917849510736982
6.6537638594997865,7.199286425828155,7.00098926802204,6.830802138243997,7.117828318657797,6.5857100622365765,7.194220817434962,6.681006552655017,6.366430489169985,6.898421692444134
7.008127961677927,6.913482571426156,6.614200277294924,6.552180751587542,6.85418225908719,6.233143642110399,6.549991757273826,7.128304999469702,6.87231728738682,6.8946936179389615
6.76275806866876,6.832895824076193,6.729947008407706,6.477863274949098,5.9877297870022765,6.841644375161318,6.721867733959498,6.720119755867938,6.6684550514310565,6.792694157763543
6.607416456830001,7.076424949262615,6.30863236780842,6.829212600624968,6.010951864346355,6.281354010706846,6.6081699336807445,6.395144403651464,6.35204304810182,6.5713106759702695
6.595286232352472,6.599017782466818,6.084776711808039,6.602750210887276,5.936148929880439,6.05547495185081,6.467705621651621,6.157947367723788,5.692186731438356,6.497699490715841
6.3407623314377215,6.489125095197356,6.4671537325821795,6.520185418036829,5.6909720513245805,6.410838738023892,6.322784684808814,6.552348565759087,5.565154069344964,6.5197422804696
6.391216791522633,6.703963466648694,6.1692761767973865,6.437189810950442,6.068319846278036,6.330516131758392,6.614285852090426,6.658945299348047,5.251719867071538,6.536104110465474
6.569879165179289,6.773104522956828,5.805491110579215,6.310105105651523,5.579487067966245,6.056767631621962,6.637001690750888,6.441386756673753,5.181932671784737,6.37229657253894
6.540158165145382,6.152654887617857,5.941613196423533,6.535709620714163,5.649611914559538,5.873376994928059,6.5308370968987814,6.084942840263562,5.6932576131035955,6.4162872962536595
6.269898252797585,6.7237707245429394,5.633161748967909,6.284815038957433,5.689649971375929,5.755397572295928,6.61617355133714,6.8592540043945105,6.4201777045818815,6.4544961930313764
6.816996901257014,6.183260516336046,5.9014343227911725,6.745829346911205,5.7894019410334465,4.958263440269141,6.427890760734025,6.834322245074427,6.774387403696004,6.423763685334166
6.352080693993263,5.83556905406579,6.094400573736376,6.750159296471464,5.947163652784231,5.159713422806546,6.896201576054376,6.103981928750291,6.887403627785373,6.429035132353776
6.712678516222391,6.353697525853528,6.759496491894227,6.249516231273782,5.47184955232012,5.219744615230976,6.653479641213487,5.95118531319589,6.3587609555965185,6.375589290537687
6.378032773136375,6.137161621829347,6.555110332413713,6.4166206174124305,5.285816754994858,5.973335798548755,6.687676181792913,6.092125029423307,5.956103276335395,6.380292914727847
6.355572027892136,6.415445041257202,6.526243243091037,6.213287733059813,4.795797071185879,6.2051194292165555,6.446136302343043,5.989083128228325,5.881450310524436,6.297743254498755
6.407325211518188,6.288611990913919,6.35592761950893,5.816893729844633,4.8578000492550055,6.153575174622376,6.708421781813108,5.971236935846981,6.43152488375391,6.30952040587571
6.666534582128552,6.000970316052346,5.933125407205846,6.276895160059251,4.920234680168904,5.990433503422093,6.106220699736489,6.046489424639745,5.768059417369937,6.26714422029558
6.736036718653631,5.6729955465257795,5.457986835017295,6.0187043405842715,5.0938315565027885,6.313187892294161,5.900811422225672,6.004205624116037,6.247867612991131,6.183925736718856
6.702542858573483,5.65189296454886,5.638249042562815,5.590348651615479,5.562325776498599,6.175869989892283,5.596673787617354,5.647551431520811,6.202329843650028,6.211151002120194
6.513618638888502,5.483284890098141,5.831454936428121,5.93235501722854,5.696863522280507,6.108127823003681,6.188896913975535,5.6820586410251455,6.179635599452891,6.240763819384056
6.563292749657518,5.519490176575471,6.574960801961202,6.326579492908506,5.852008836692103,6.258810032627219,5.595578092325099,5.621508617999731,6.131088343526041,6.214234550971215
6.660366345022725,5.898725579863256,6.245391865253631,6.202668470390498,5.450537863784115,6.197702568094015,5.710240926640687,5.630591145864146,6.350278216845697,6.186456328518181
6.626618923387784,6.418115566082929,6.0246082978477515,6.186503158607702,5.574658576827826,5.679471698866799,5.990305089614471,5.435783808330941,5.636269226121945,6.137284015590437
6.694241963861882,6.282920785676918,5.785714089932295,6.369785863006706,5.560327251573518,5.615397655346521,6.47498034982772,5.988894952526272,5.723112789641702,6.209175918758816
6.565919012640661,6.1015342420207075,5.619784150607618,6.779311385031105,5.205104699495537,5.605173173375936,6.00087088410413,6.348557707991344,5.7356915800607915,6.1466624214476075
6.4040884528328865,6.376620106711191,5.958243190013186,5.990147689574467,4.419041891822395,5.778665906583583,6.049139987555875,5.848163393384537,5.977056754973752,6.0931902552555925
6.514140030287136,6.133826773194594,6.131515325830693,5.957005634444813,4.107275755847657,6.146895718277106,6.188064217721558,6.15893251572599,6.406046632966993,6.061041983069884
6.513544065084626,5.859995775042933,6.41202630484676,5.974258344818796,4.255961882614766,5.861133599509675,5.8232985183054495,5.587406999499926,6.395663938840883,6.090078366606612
6.635511177790112,5.888370373429671,6.321815017255687,5.77577572160813,4.370947503027888,5.625273256306558,6.263285206121023,5.349965554169084,6.613958474742446,6.093455279361656
6.564469452998467,5.4969272552306085,6.701443525007206,5.657839004633265,5.225981305662668,5.205374281122157,6.197653959381701,4.8785414497042545,6.5713961567730195,6.121870521464585
6.39650520327852,5.901200957624498,6.565094070101697,5.812679523736036,5.341958774618885,5.082621251702728,6.715344727488044,4.751532698013218,6.583197341974246,6.194836394653431
6.511375130996705,5.665482525203116,5.740687701630756,6.3695309368160755,5.062920842647014,5.296302610673034,6.398560404877377,4.793543911805219,6.083669629626527,6.118129638731163
6.569528608497193,5.946725532983309,6.21688638028928,6.3465759582168575,5.127120407073892,5.512866714486594,6.1802281260375675,5.154295447405415,6.0072756312668565,6.149289202266887
6.362726801278081,5.6514668432718445,6.118629623913648,6.185650083162069,4.691281462267775,5.592975168236262,6.358302663229747,5.739716384879389,6.04934933377153,6.115366399457643
6.074555048352943,6.254261511541667,6.200524215811289,6.580065451183848,4.3325036528158165,5.3261686150314285,6.2967001157326825,5.661824624801226,5.759767172413059,6.062636000581542
6.506921153742368,6.7550298854050865,6.549249421189052,6.286427161308092,4.13331351729241,5.2557875020949405,6.521188346331899,5.39118694870566,5.763140060222861,6.050018331182174
6.543770065524988,6.5369122255776,6.403833416793477,6.291677471589903,4.090952781539657,4.787951325326324,6.503663949969874,4.992660869421404,5.845103177903131,5.952568502147403
6.497207524837443,6.230696986864592,6.153768500551728,6.400047251880862,4.720143620747689,5.040882587725386,6.285780100556525,4.671096138282119,5.624757306359934,5.913878634725417
6.553773702978741,6.308570319539697,6.329399497610581,5.965759952023699,5.083118786821971,4.535504702350461,5.97421372852688,4.308585964978679,5.919112132530518,5.737662934301336
6.543647794647535,5.863202214348307,6.64754231461048,6.102765480577342,5.236858036895596,3.8884765531772514,5.971961083356693,3.984728594706787,5.495248614645243,5.573521487602516
6.385431635594317,5.573559332629951,6.956337886929782,5.96982820522155,5.136393316431073,3.3187188983500078,6.228994426918401,3.517196502994551,4.980826491013136,5.423879320340238
6.37760234647417,6.226208344081161,6.415126462252112,6.5136704520881406,4.47071602029181,3.206299171904331,6.375314622822478,3.008698777607095,4.9286717673676845,5.4805348059523435
6.563543519487465,6.800711978368844,5.994851276574078,6.717898233215576,3.9936740894487053,2.8268466622226973,6.2113053542162975,2.647292720171954,4.684869355364249,5.309376868742126
6.862809746342875,6.635662225033042,5.971356564705915,6.434071979113308,3.6784955824564163,3.154552146285365,6.09765489933969,2.0566329606338174,4.369746654147526,5.187448747114593
