sensor_network
8.575266319617636
8.26336828218041
7.916137304193008
7.566330243108126
7.178359171892593
6.927271244678937
6.9237986818495285
6.897970559763603
6.70609943047274
6.542798466776262
6.380658792246918
6.144487488875411
5.832900710531207
5.693497259281408
5.472162089943426
5.2769341072718605
5.029329871273559
4.701560564400493
4.462631854261423
4.052283632406309
3.637048754685862
3.169232108122384
3.0064866837486703
3.0101358755900907
2.9191913920214096
3.0937978645852575
3.1662975812444243
3.220249815186502
3.384056927614016
3.68397172632624
3.9277270998516873
4.094838872572841
4.094354615692237
4.1983172780667335
4.231197376775038
4.341533004270699
4.320841584865679
4.307251178174931
4.374083743194207
4.355864332991783
4.312017393007199
4.075133600552148
3.9412371381628013
3.730238216447592
3.614266422783807
3.4750918353191023
3.139486527272754
2.8719501929639613
