Cpt_1,Cpt_2,Cpt_3,Cpt_4,Cpt_5,Cpt_6,Cpt_7,Cpt_8,Cpt_9,Cpt_GLOBAL
173886.48828510375,211659.5120786195,212253.62160158978,192452.2666443745,274093.84106507304,211865.047215929,177097.26631220226,202584.25044072396,208922.27508673124,4074928.9295405685
154047.182360863,202558.81855339956,200389.18587527485,198854.296535058,279958.02459165145,221093.04145148388,180195.74731244252,185747.51179289861,227667.0451708236,4128005.024637489
165106.97062342233,198150.40227448425,219882.05277707046,193811.15309858168,263458.74542622827,220227.90365267682,174882.8025913567,189390.44105607463,209903.98476784732,4075168.992803742
159131.23859316471,189673.21465673746,212335.26493883246,205300.68374139088,255431.51678444748,196823.8209066908,201642.79483307185,204196.59603392307,199580.64351646835,4068642.4145092624
161050.86400359662,213633.18964770855,190625.96088169777,177041.16732498287,239773.82293636043,204417.48390740037,206028.81755428854,213461.78945392548,209185.72924336957,4086772.6919029984
164198.73700479418,228298.90470683025,220156.4409728743,176589.12149066746,263646.03259855224,210773.20641369763,183078.01195298182,185429.37009920276,226251.47653904746,4107095.2317681555
156777.38485500103,203268.7774204032,200250.48357721412,208550.36612705598,268299.4136854342,211419.23404891446,189245.66430205572,188166.21552520408,236467.47688333152,4138235.1340124253
163649.9563874969,179453.95959055802,205201.12897252737,172280.49338691635,278622.6272217727,229928.83654700787,198429.58676824984,220015.72171277602,225528.8863468485,4158668.163610686
171667.20739698326,201524.72518078107,205583.73729786093,185494.71769161779,282521.6523344499,232116.4964572631,197122.8070028211,193245.46167547628,226363.69558958086,4158737.139194158
175079.70341158312,212598.0705530365,212321.0038346038,176579.46538261586,270343.3604266635,209064.8724391692,190312.21027938684,199943.45746776552,226907.1852130519,4171567.5393594187
168707.7679807399,228066.51296050978,200465.05748157203,176106.5405143509,267939.6387035036,213205.87849323862,191611.6867723941,202464.0708389415,223640.5495794582,4095776.097016742
178404.95692306597,216772.89384070068,214502.3329352081,178241.83419228182,284293.98274747015,239030.88508048892,189479.92732561202,189157.28717781013,218765.79072655365,4133832.5726799816
178789.18660689562,192088.1628630319,196161.0097682168,187040.61167320318,277083.82791151514,210451.71211578252,206028.00533397036,171670.42679859835,184929.66156170913,4014965.382046253
185353.0172980394,206518.81969447684,197268.87478497004,198723.04616630546,258929.62674057795,201865.59763795973,204646.74791216338,195784.38237948756,209899.76441322666,4083709.5147450427
169106.2044342048,208935.94924583047,191418.51551178723,189290.0703978,256726.56342220103,216350.46420230722,200040.69395223845,186732.277949953,202430.66210777007,4037638.2310432727
175804.03889036053,208026.4322259356,173359.57551556636,185837.4034065982,267507.3373855319,225814.89693479644,170038.31688540132,190868.0683861186,213661.03656969007,4009125.695548187
178282.5660651728,206001.19278705033,201672.85862186342,160672.0166963527,257685.83665739832,205308.70459214624,181487.34608818765,190454.2793541723,226316.29049924557,4007776.664519913
205551.96800511255,197408.11438521833,229534.59071089976,169791.9100428969,251567.13028181557,200192.36429693206,197918.7667355655,192645.59420107998,211345.2563393744,3995401.122767757
212462.78752082612,194126.66936446846,208807.8860861775,156943.44523432074,247976.2003836307,209437.8632712722,198598.44821094995,204573.90543356357,238196.18853276587,4128489.9581646547
168750.55365258123,173824.38564549733,190352.68153141058,184037.38229356453,256639.8260074564,217738.76419016157,197481.46488287777,191546.02935015922,227757.48755072628,4011462.2964466475
