T_OE_17_8
T_EO_17_21
T_NS_18_7
T_SN_11_7
T_OE_18_8
T_EO_18_21
T_NS_18_8
T_SN_11_8
T_OE_19_8
T_EO_19_21
T_NS_18_9
T_SN_11_9
T_OE_20_8
T_EO_20_21
T_NS_18_10
T_SN_11_10
T_OE_21_8
T_EO_21_21
T_NS_18_11
T_SN_11_11
T_OE_17_9
T_EO_17_20
T_NS_19_7
T_SN_10_7
T_OE_18_9
T_EO_18_20
T_NS_19_8
T_SN_10_8
T_OE_19_9
T_EO_19_20
T_NS_19_9
T_SN_10_9
T_OE_20_9
T_EO_20_20
T_NS_19_10
T_SN_10_10
T_OE_21_9
T_EO_21_20
T_NS_19_11
T_SN_10_11
T_OE_17_10
T_EO_17_19
T_NS_20_7
T_SN_9_7
T_OE_18_10
T_EO_18_19
T_NS_20_8
T_SN_9_8
T_OE_19_10
T_EO_19_19
T_NS_20_9
T_SN_9_9
T_OE_20_10
T_EO_20_19
T_NS_20_10
T_SN_9_10
T_OE_21_10
T_EO_21_19
T_NS_20_11
T_SN_9_11
T_OE_17_11
T_EO_17_18
T_NS_21_7
T_SN_8_7
T_OE_18_11
T_EO_18_18
T_NS_21_8
T_SN_8_8
T_OE_19_11
T_EO_19_18
T_NS_21_9
T_SN_8_9
T_OE_20_11
T_EO_20_18
T_NS_21_10
T_SN_8_10
T_OE_21_11
T_EO_21_18
T_NS_21_11
T_SN_8_11
