T_OE_22_18
T_EO_22_11
T_NS_23_17
T_SN_6_17
T_OE_23_18
T_EO_23_11
T_NS_23_18
T_SN_6_18
T_OE_24_18
T_EO_24_11
T_NS_23_19
T_SN_6_19
T_OE_25_18
T_EO_25_11
T_NS_23_20
T_SN_6_20
T_OE_26_18
T_EO_26_11
T_NS_23_21
T_SN_6_21
T_OE_22_19
T_EO_22_10
T_NS_24_17
T_SN_5_17
T_OE_23_19
T_EO_23_10
T_NS_24_18
T_SN_5_18
T_OE_24_19
T_EO_24_10
T_NS_24_19
T_SN_5_19
T_OE_25_19
T_EO_25_10
T_NS_24_20
T_SN_5_20
T_OE_26_19
T_EO_26_10
T_NS_24_21
T_SN_5_21
T_OE_22_20
T_EO_22_9
T_NS_25_17
T_SN_4_17
T_OE_23_20
T_EO_23_9
T_NS_25_18
T_SN_4_18
T_OE_24_20
T_EO_24_9
T_NS_25_19
T_SN_4_19
T_OE_25_20
T_EO_25_9
T_NS_25_20
T_SN_4_20
T_OE_26_20
T_EO_26_9
T_NS_25_21
T_SN_4_21
T_OE_22_21
T_EO_22_8
T_NS_26_17
T_SN_3_17
T_OE_23_21
T_EO_23_8
T_NS_26_18
T_SN_3_18
T_OE_24_21
T_EO_24_8
T_NS_26_19
T_SN_3_19
T_OE_25_21
T_EO_25_8
T_NS_26_20
T_SN_3_20
T_OE_26_21
T_EO_26_8
T_NS_26_21
T_SN_3_21
