T_OE_2_13
T_EO_2_16
T_NS_3_12
T_SN_26_12
T_OE_3_13
T_EO_3_16
T_NS_3_13
T_SN_26_13
T_OE_4_13
T_EO_4_16
T_NS_3_14
T_SN_26_14
T_OE_5_13
T_EO_5_16
T_NS_3_15
T_SN_26_15
T_OE_6_13
T_EO_6_16
T_NS_3_16
T_SN_26_16
T_OE_2_14
T_EO_2_15
T_NS_4_12
T_SN_25_12
T_OE_3_14
T_EO_3_15
T_NS_4_13
T_SN_25_13
T_OE_4_14
T_EO_4_15
T_NS_4_14
T_SN_25_14
T_OE_5_14
T_EO_5_15
T_NS_4_15
T_SN_25_15
T_OE_6_14
T_EO_6_15
T_NS_4_16
T_SN_25_16
T_OE_2_15
T_EO_2_14
T_NS_5_12
T_SN_24_12
T_OE_3_15
T_EO_3_14
T_NS_5_13
T_SN_24_13
T_OE_4_15
T_EO_4_14
T_NS_5_14
T_SN_24_14
T_OE_5_15
T_EO_5_14
T_NS_5_15
T_SN_24_15
T_OE_6_15
T_EO_6_14
T_NS_5_16
T_SN_24_16
T_OE_2_16
T_EO_2_13
T_NS_6_12
T_SN_23_12
T_OE_3_16
T_EO_3_13
T_NS_6_13
T_SN_23_13
T_OE_4_16
T_EO_4_13
T_NS_6_14
T_SN_23_14
T_OE_5_16
T_EO_5_13
T_NS_6_15
T_SN_23_15
T_OE_6_16
T_EO_6_13
T_NS_6_16
T_SN_23_16
