T_OE_22_3
T_EO_22_26
T_NS_23_2
T_SN_6_2
T_OE_23_3
T_EO_23_26
T_NS_23_3
T_SN_6_3
T_OE_24_3
T_EO_24_26
T_NS_23_4
T_SN_6_4
T_OE_25_3
T_EO_25_26
T_NS_23_5
T_SN_6_5
T_OE_26_3
T_EO_26_26
T_NS_23_6
T_SN_6_6
T_OE_22_4
T_EO_22_25
T_NS_24_2
T_SN_5_2
T_OE_23_4
T_EO_23_25
T_NS_24_3
T_SN_5_3
T_OE_24_4
T_EO_24_25
T_NS_24_4
T_SN_5_4
T_OE_25_4
T_EO_25_25
T_NS_24_5
T_SN_5_5
T_OE_26_4
T_EO_26_25
T_NS_24_6
T_SN_5_6
T_OE_22_5
T_EO_22_24
T_NS_25_2
T_SN_4_2
T_OE_23_5
T_EO_23_24
T_NS_25_3
T_SN_4_3
T_OE_24_5
T_EO_24_24
T_NS_25_4
T_SN_4_4
T_OE_25_5
T_EO_25_24
T_NS_25_5
T_SN_4_5
T_OE_26_5
T_EO_26_24
T_NS_25_6
T_SN_4_6
T_OE_22_6
T_EO_22_23
T_NS_26_2
T_SN_3_2
T_OE_23_6
T_EO_23_23
T_NS_26_3
T_SN_3_3
T_OE_24_6
T_EO_24_23
T_NS_26_4
T_SN_3_4
T_OE_25_6
T_EO_25_23
T_NS_26_5
T_SN_3_5
T_OE_26_6
T_EO_26_23
T_NS_26_6
T_SN_3_6
