T_OE_7_23
T_EO_7_6
T_NS_8_22
T_SN_21_22
T_OE_8_23
T_EO_8_6
T_NS_8_23
T_SN_21_23
T_OE_9_23
T_EO_9_6
T_NS_8_24
T_SN_21_24
T_OE_10_23
T_EO_10_6
T_NS_8_25
T_SN_21_25
T_OE_11_23
T_EO_11_6
T_NS_8_26
T_SN_21_26
T_OE_7_24
T_EO_7_5
T_NS_9_22
T_SN_20_22
T_OE_8_24
T_EO_8_5
T_NS_9_23
T_SN_20_23
T_OE_9_24
T_EO_9_5
T_NS_9_24
T_SN_20_24
T_OE_10_24
T_EO_10_5
T_NS_9_25
T_SN_20_25
T_OE_11_24
T_EO_11_5
T_NS_9_26
T_SN_20_26
T_OE_7_25
T_EO_7_4
T_NS_10_22
T_SN_19_22
T_OE_8_25
T_EO_8_4
T_NS_10_23
T_SN_19_23
T_OE_9_25
T_EO_9_4
T_NS_10_24
T_SN_19_24
T_OE_10_25
T_EO_10_4
T_NS_10_25
T_SN_19_25
T_OE_11_25
T_EO_11_4
T_NS_10_26
T_SN_19_26
T_OE_7_26
T_EO_7_3
T_NS_11_22
T_SN_18_22
T_OE_8_26
T_EO_8_3
T_NS_11_23
T_SN_18_23
T_OE_9_26
T_EO_9_3
T_NS_11_24
T_SN_18_24
T_OE_10_26
T_EO_10_3
T_NS_11_25
T_SN_18_25
T_OE_11_26
T_EO_11_3
T_NS_11_26
T_SN_18_26
