T_OE_17_3
T_EO_17_26
T_NS_18_2
T_SN_11_2
T_OE_18_3
T_EO_18_26
T_NS_18_3
T_SN_11_3
T_OE_19_3
T_EO_19_26
T_NS_18_4
T_SN_11_4
T_OE_20_3
T_EO_20_26
T_NS_18_5
T_SN_11_5
T_OE_21_3
T_EO_21_26
T_NS_18_6
T_SN_11_6
T_OE_17_4
T_EO_17_25
T_NS_19_2
T_SN_10_2
T_OE_18_4
T_EO_18_25
T_NS_19_3
T_SN_10_3
T_OE_19_4
T_EO_19_25
T_NS_19_4
T_SN_10_4
T_OE_20_4
T_EO_20_25
T_NS_19_5
T_SN_10_5
T_OE_21_4
T_EO_21_25
T_NS_19_6
T_SN_10_6
T_OE_17_5
T_EO_17_24
T_NS_20_2
T_SN_9_2
T_OE_18_5
T_EO_18_24
T_NS_20_3
T_SN_9_3
T_OE_19_5
T_EO_19_24
T_NS_20_4
T_SN_9_4
T_OE_20_5
T_EO_20_24
T_NS_20_5
T_SN_9_5
T_OE_21_5
T_EO_21_24
T_NS_20_6
T_SN_9_6
T_OE_17_6
T_EO_17_23
T_NS_21_2
T_SN_8_2
T_OE_18_6
T_EO_18_23
T_NS_21_3
T_SN_8_3
T_OE_19_6
T_EO_19_23
T_NS_21_4
T_SN_8_4
T_OE_20_6
T_EO_20_23
T_NS_21_5
T_SN_8_5
T_OE_21_6
T_EO_21_23
T_NS_21_6
T_SN_8_6
