T_OE_17_13
T_EO_17_16
T_NS_18_12
T_SN_11_12
T_OE_18_13
T_EO_18_16
T_NS_18_13
T_SN_11_13
T_OE_19_13
T_EO_19_16
T_NS_18_14
T_SN_11_14
T_OE_20_13
T_EO_20_16
T_NS_18_15
T_SN_11_15
T_OE_21_13
T_EO_21_16
T_NS_18_16
T_SN_11_16
T_OE_17_14
T_EO_17_15
T_NS_19_12
T_SN_10_12
T_OE_18_14
T_EO_18_15
T_NS_19_13
T_SN_10_13
T_OE_19_14
T_EO_19_15
T_NS_19_14
T_SN_10_14
T_OE_20_14
T_EO_20_15
T_NS_19_15
T_SN_10_15
T_OE_21_14
T_EO_21_15
T_NS_19_16
T_SN_10_16
T_OE_17_15
T_EO_17_14
T_NS_20_12
T_SN_9_12
T_OE_18_15
T_EO_18_14
T_NS_20_13
T_SN_9_13
T_OE_19_15
T_EO_19_14
T_NS_20_14
T_SN_9_14
T_OE_20_15
T_EO_20_14
T_NS_20_15
T_SN_9_15
T_OE_21_15
T_EO_21_14
T_NS_20_16
T_SN_9_16
T_OE_17_16
T_EO_17_13
T_NS_21_12
T_SN_8_12
T_OE_18_16
T_EO_18_13
T_NS_21_13
T_SN_8_13
T_OE_19_16
T_EO_19_13
T_NS_21_14
T_SN_8_14
T_OE_20_16
T_EO_20_13
T_NS_21_15
T_SN_8_15
T_OE_21_16
T_EO_21_13
T_NS_21_16
T_SN_8_16
