T_OE_22_23
T_EO_22_6
T_NS_23_22
T_SN_6_22
T_OE_23_23
T_EO_23_6
T_NS_23_23
T_SN_6_23
T_OE_24_23
T_EO_24_6
T_NS_23_24
T_SN_6_24
T_OE_25_23
T_EO_25_6
T_NS_23_25
T_SN_6_25
T_OE_26_23
T_EO_26_6
T_NS_23_26
T_SN_6_26
T_OE_22_24
T_EO_22_5
T_NS_24_22
T_SN_5_22
T_OE_23_24
T_EO_23_5
T_NS_24_23
T_SN_5_23
T_OE_24_24
T_EO_24_5
T_NS_24_24
T_SN_5_24
T_OE_25_24
T_EO_25_5
T_NS_24_25
T_SN_5_25
T_OE_26_24
T_EO_26_5
T_NS_24_26
T_SN_5_26
T_OE_22_25
T_EO_22_4
T_NS_25_22
T_SN_4_22
T_OE_23_25
T_EO_23_4
T_NS_25_23
T_SN_4_23
T_OE_24_25
T_EO_24_4
T_NS_25_24
T_SN_4_24
T_OE_25_25
T_EO_25_4
T_NS_25_25
T_SN_4_25
T_OE_26_25
T_EO_26_4
T_NS_25_26
T_SN_4_26
T_OE_22_26
T_EO_22_3
T_NS_26_22
T_SN_3_22
T_OE_23_26
T_EO_23_3
T_NS_26_23
T_SN_3_23
T_OE_24_26
T_EO_24_3
T_NS_26_24
T_SN_3_24
T_OE_25_26
T_EO_25_3
T_NS_26_25
T_SN_3_25
T_OE_26_26
T_EO_26_3
T_NS_26_26
T_SN_3_26
