T_OE_2_8
T_EO_2_21
T_NS_3_7
T_SN_26_7
T_OE_3_8
T_EO_3_21
T_NS_3_8
T_SN_26_8
T_OE_4_8
T_EO_4_21
T_NS_3_9
T_SN_26_9
T_OE_5_8
T_EO_5_21
T_NS_3_10
T_SN_26_10
T_OE_6_8
T_EO_6_21
T_NS_3_11
T_SN_26_11
T_OE_2_9
T_EO_2_20
T_NS_4_7
T_SN_25_7
T_OE_3_9
T_EO_3_20
T_NS_4_8
T_SN_25_8
T_OE_4_9
T_EO_4_20
T_NS_4_9
T_SN_25_9
T_OE_5_9
T_EO_5_20
T_NS_4_10
T_SN_25_10
T_OE_6_9
T_EO_6_20
T_NS_4_11
T_SN_25_11
T_OE_2_10
T_EO_2_19
T_NS_5_7
T_SN_24_7
T_OE_3_10
T_EO_3_19
T_NS_5_8
T_SN_24_8
T_OE_4_10
T_EO_4_19
T_NS_5_9
T_SN_24_9
T_OE_5_10
T_EO_5_19
T_NS_5_10
T_SN_24_10
T_OE_6_10
T_EO_6_19
T_NS_5_11
T_SN_24_11
T_OE_2_11
T_EO_2_18
T_NS_6_7
T_SN_23_7
T_OE_3_11
T_EO_3_18
T_NS_6_8
T_SN_23_8
T_OE_4_11
T_EO_4_18
T_NS_6_9
T_SN_23_9
T_OE_5_11
T_EO_5_18
T_NS_6_10
T_SN_23_10
T_OE_6_11
T_EO_6_18
T_NS_6_11
T_SN_23_11
